M HIP_ID  Dist       RA_J2000   DEC_J2000   V_MAG Parallax  PM_RA   PM_DEC      CCDM      Sp_Type   
M  30516 N/A       06:24:51.75 -68:48:11.2  8.97   10.21     20.39    -9.08  --------  G3V          
M  30527 N/A       06:25:00.27 -46:29:50.9  8.98    4.77    -24.11    33.70 06250-4630 G3V          
M  31021 N/A       06:30:33.44 -67:36:09.6  8.94   12.02    -35.53    23.05  --------  G3V          
M  31831 N/A       06:39:19.30 -49:40:49.7  9.07   11.03     18.99   118.90  --------  G2/G3V       
M  31836 N/A       06:39:20.52 -23:48:45.9  8.97    9.83     47.40     7.26  --------  G2/G3V:      
M  31907 N/A       06:40:06.42 -39:18:44.6  9.50   14.43    -25.89    -6.00  --------  G2/G3V       
M  32281 N/A       06:44:21.78 -30:10:18.9  8.79   15.90    -30.32   -51.76  --------  G3V          
M  32326 N/A       06:44:53.39 -66:51:56.8  8.71   16.46    -38.05   -48.55  --------  G2/G3V       
M  32706 N/A       06:49:24.90 -27:32:54.3 10.28    5.86    -30.65    42.31  --------  G3V          
M  32742 N/A       06:49:43.09 -19:23:01.6  8.03    9.69     10.86    54.14  --------  G3V          
M  32749 N/A       06:49:45.64 -29:33:21.4 10.03   11.98    -51.47   -61.81  --------  G3V          
M  32842 N/A       06:50:45.48 -29:26:51.2  7.98   14.54      6.23    -3.26  --------  G3V          
M  32991 N/A       06:52:23.73 -46:02:52.5  8.34    9.37     19.62    26.61  --------  G3V          
M  33025 N/A       06:52:50.49 -38:39:08.5  9.34   12.46    -19.97   -70.71  --------  G3V          
M  33052 N/A       06:53:05.75 -46:02:09.6  9.55    9.67     22.73    55.24  --------  G2/G3V       
M  33078 N/A       06:53:19.19 -40:20:21.9  9.38    9.19     70.40   -31.68  --------  G2/G3V       
M  33354 N/A       06:56:14.56 -46:59:17.6  9.87    8.08     -8.91    43.44  --------  G3V          
M  33488 N/A       06:57:39.17 -33:23:46.0  8.75    7.91    -45.56    78.46  --------  G2/G3V       
M  33503 N/A       06:57:50.23 -64:51:11.6  9.39   11.86     27.56   -61.29  --------  G3V          
M  33642 N/A       06:59:19.86 -39:35:32.9  8.78   12.80    -50.01   181.18  --------  G3V          
M  34065 N/A       07:03:57.32 -43:36:28.9  5.56   61.54   -102.70   388.95 07039-4336 G3V...       
M  34147 N/A       07:04:49.77 -49:49:23.7  9.18   10.83    -13.49  -120.15  --------  G3V          
M  34254 N/A       07:06:02.36 -39:52:03.4  8.72    8.70     22.95  -169.54  --------  G3V          
M  34282 N/A       07:06:27.54 -35:02:35.2  9.30    8.27     45.06  -126.38  --------  G3V          
M  34469 N/A       07:08:38.92 -29:59:55.7  8.91    7.96     22.65  -111.28  --------  G3V          
M  35151 N/A       07:15:56.47 -41:01:48.0  9.08   17.14   -250.88   217.11  --------  G3V          
M  35279 N/A       07:17:18.03 -40:39:23.5  7.57   15.70     50.41   115.81  --------  G3V          
M  35819 N/A       07:23:14.34 -36:04:46.0  9.40    7.11     29.26   -46.55  --------  G3V          
M  35963 N/A       07:24:47.94 -52:16:47.2  9.80    6.51    -18.57    21.11  --------  G2/G3Vp...   
M  36302 N/A       07:28:22.05 -58:32:10.0  8.77   12.66    -30.10    -5.36  --------  G3V          
M  36378 N/A       07:29:13.93 -41:53:03.8  9.59    8.20    -16.05    52.40  --------  G3V          
M  36515 N/A       07:30:42.52 -37:20:21.7  6.66   45.93    -87.82    53.80  --------  G3V          
M  36731 N/A       07:33:16.40 -22:18:05.4  8.32   22.34     46.84  -247.05  --------  G3V          
M  37309 N/A       07:39:35.30 -26:28:27.4  8.54   13.85    -23.34    13.06  --------  G3V          
M  37314 N/A       07:39:37.88 -29:00:55.7  9.62    6.81    -34.65    -1.34  --------  G2/G3V       
M  37327 N/A       07:39:45.71 -12:30:45.9  8.30   14.47    -45.22  -156.17  --------  G3V          
M  37567 N/A       07:42:37.78 -33:46:51.9  8.97   11.50    -49.76   -94.27  --------  G2/G3V       
M  37715 N/A       07:44:11.45 -27:42:35.6  8.60   13.18    -64.21   109.33  --------  G3V          
M  38131 N/A       07:48:49.75 -56:00:28.8  8.96   13.32   -134.49    27.16  --------  G3V          
M  38448 N/A       07:52:35.89 -40:46:39.5  9.70    6.53    -12.65    -4.81  --------  G3V          
M  38574 N/A       07:53:54.36 -67:27:18.6  8.91   10.52     24.88    11.95  --------  G3V          
M  38742 N/A       07:55:52.94 -43:18:10.3  9.61    5.58     14.18   -16.37  --------  G2/G3V       
M  39007 N/A       07:58:58.57 -40:54:03.2  8.50   11.26    -39.84    53.77  --------  G3V          
M  39186 N/A       08:00:54.32 -27:13:35.5  8.50   15.57     38.87     7.28  --------  G2/G3V       
M  39338 N/A       08:02:29.59 -52:28:13.2  9.20   12.65    -60.92    43.95  --------  G2/G3V       
M  39411 N/A       08:03:24.53 -30:43:55.7  8.30    5.36     -6.80     2.28 08034-3044 G3V          
M  39450 N/A       08:03:51.23 -30:58:04.7  9.25   10.61      8.68    24.09 08039-3058 G3V          
M  39457 N/A       08:03:53.79 -31:32:39.3  8.72   12.69    -74.05   148.61 08039-3133 G3V          
M  39819 N/A       08:08:09.90 -30:47:36.1  8.60    5.80     52.12   -54.42  --------  G3V          
M  39893 N/A       08:08:54.45 +24:37:26.2  9.64   12.08      0.35  -384.92  --------  G3V          
M  39911 N/A       08:09:05.04 -42:04:28.4  9.60   14.99   -396.81   193.11  --------  G3Vw...      
M  40122 N/A       08:11:44.08 -44:02:01.5  9.16   13.59    -43.58    69.77  --------  G3V          
M  40174 N/A       08:12:15.97 -40:30:09.9  8.19   23.78   -146.62   127.30  --------  G3V          
M  40854 N/A       08:20:10.71 -26:59:55.4  9.57    6.14    -29.53   -47.93  --------  G3V          
M  40914 N/A       08:21:00.17 -28:37:30.8  9.32   10.74     66.43  -116.10  --------  G3V          
M  41217 N/A       08:24:37.84 -70:09:32.3  9.47   10.28     48.68  -117.97  --------  G3V          
M  41241 N/A       08:24:53.46 -35:36:34.5  8.63    3.36     67.46   -75.58  --------  G3V          
M  41587 N/A       08:28:43.15 -40:16:36.1  9.06   15.35    -55.14    29.61  --------  G3V          
M  41890 N/A       08:32:30.95 -40:12:35.2  8.40   12.78   -244.86   205.10  --------  G3V          
M  42221 N/A       08:36:29.11 -80:55:06.7  9.19    9.58   -120.93   -53.91  --------  G3V          
M  42575 N/A       08:40:42.18 +55:40:03.8  8.00   23.81   -264.56  -370.02  --------  G3V          
M  42872 N/A       08:44:10.76 -28:11:35.1  9.28   13.21   -114.79   -16.46  --------  G3V          
M  43080 N/A       08:46:29.58 -31:21:02.8  9.27    8.67    -77.78   -45.54  --------  G3V          
M  43617 N/A       08:53:00.41 -69:07:08.5  9.64   11.54   -116.95    41.60  --------  G3V          
M  43726 N/A       08:54:17.95 -05:26:04.0  6.01   58.50   -413.14    30.44  --------  G3V          
M  44217 N/A       09:00:23.38 -39:28:11.4  8.91   11.08    -97.37    66.06  --------  G2/G3V       
M  44319 N/A       09:01:32.74 -38:04:55.5  8.50   12.14   -150.74   176.71  --------  G2/G3V       
M  44550 N/A       09:04:38.41 -41:03:52.6  8.90    5.78     13.73    36.68  --------  G3V          
M  44657 N/A       09:05:57.54 -21:31:57.3  8.66   16.54    -53.99   -19.09  --------  G3V          
M  44770 N/A       09:07:28.59 -65:44:20.4  9.92   12.05     65.80   -42.60  --------  G3V          
M  44799 N/A       09:07:46.71 -29:57:15.1  9.20   12.78    -23.78    24.65  --------  G3V          
M  44851 N/A       09:08:17.15 -37:06:53.5  8.22   19.08    -58.71    -2.68  --------  G3V          
M  44860 N/A       09:08:25.24 -15:08:41.2  7.29   27.27   -534.34  -200.01  --------  G3V          
M  45250 N/A       09:13:21.83 -49:43:05.1  9.69    9.02    -15.48   -17.47  --------  G3V          
M  45529 N/A       09:16:42.78 -35:46:02.5  9.10    7.90     15.14   -91.43  --------  G3V          
M  45953 N/A       09:22:19.65 -22:35:17.7  9.36    9.49     11.04    -3.52  --------  G3V          
M  46007 N/A       09:22:59.68 -27:10:20.0  8.29   21.38    -81.80    98.30  --------  G3V          
M  46231 N/A       09:25:32.22 -32:15:37.6  8.94    7.61     14.93   -44.46  --------  G3V          
M  46541 N/A       09:29:31.14 -27:48:05.7  9.56    5.14    -17.84    -7.97  --------  G3V          
M  46603 N/A       09:30:11.51 -26:00:51.2  9.50   12.84   -109.30    69.04  --------  G3V          
M  46716 N/A       09:31:22.91 -61:21:30.8  9.36    8.26     -4.64   -24.53  --------  G3V          
M  46898 N/A       09:33:26.48 -39:21:55.5  8.51    6.17    -40.83    29.05  --------  G3V          
M  46949 N/A       09:34:07.24 -37:07:51.1  9.68    2.42    -10.16   -17.86  --------  G2/G3V       
M  47071 N/A       09:35:34.03 -14:48:09.3 10.03   10.89   -177.36    79.45  --------  G3V          
M  47174 N/A       09:36:49.52 +57:54:40.9  9.99   11.04    248.42  -312.79 09367+5754 G3V          
M  47190 N/A       09:37:03.16 -31:53:23.3  8.52   16.19    -21.78    15.80  --------  G3V          
M  47225 N/A       09:37:28.66 -49:59:27.3  6.97   29.33    -31.63   223.82 09375-4959 G3V          
M  47235 N/A       09:37:39.57 -13:17:50.2  8.79    8.18    -10.80    -7.74  --------  G3V          
M  47610 N/A       09:42:29.06 -14:59:17.7  8.65    9.04     13.89   -24.05  --------  G2/G3V       
M  47856 N/A       09:45:15.15 -20:40:19.4  8.26   10.80   -132.39    12.12  --------  G3V          
M  48069 N/A       09:47:57.81 -35:07:27.1  9.61    6.19     38.22   -66.88  --------  G3V          
M  48333 N/A       09:51:07.98 -28:29:10.9  8.38   14.94     67.59   -36.29  --------  G3V          
M  48471 N/A       09:53:02.87 -49:30:45.4  9.33   10.66    -59.81  -105.61  --------  G3V          
M  48557 N/A       09:54:09.37 -51:45:27.1  8.48    0.03     -7.35     6.00  --------  G3V          
M  48946 N/A       09:59:08.00 -33:31:01.5  8.19   18.79   -163.74    13.94  --------  G3V          
M  49196 N/A       10:02:28.29 -15:07:56.4  8.46   17.86     10.98   -14.04  --------  G3V          
M  49531 N/A       10:06:50.00 -29:57:58.5  9.22   11.62    -71.76  -112.57  --------  G3V          
M  49616 N/A       10:07:29.53 -85:04:32.9  8.66    8.93   -563.56   393.83  --------  G3V          
M  49793 N/A       10:09:49.58 -36:45:14.9  8.07   21.97   -322.98   371.21  --------  G3V          
M  50442 N/A       10:17:56.77 -34:22:59.8  9.29    8.48    -47.93   -22.72  --------  G3V          
M  50701 N/A       10:21:10.67 -17:35:50.1  8.76   14.97      2.65  -110.75  --------  G3V          
M  50718 N/A       10:21:20.08 -38:22:54.3  9.57    6.99     69.85   -87.83  --------  G3V          
M  50761 N/A       10:21:56.29 -47:21:32.8  9.40    6.83    -27.39   -10.52  --------  G3V          
M  50839 N/A       10:22:51.43 -28:00:48.5  8.32   11.96    -77.01    35.44  --------  G3V          
M  51078 N/A       10:26:10.65 -45:33:45.2  7.51   15.44    -84.80    79.89  --------  G3V          
M  51228 N/A       10:27:47.77 -34:23:58.1  7.52   25.63   -120.33   -39.61  --------  G2/G3V       
M  51293 N/A       10:28:37.08 -24:23:30.5  8.93   12.67   -111.62    68.59  --------  G3V          
M  51372 N/A       10:29:33.42 -18:14:38.0  8.37   17.93   -168.89    19.48  --------  G3V          
M  51570 N/A       10:31:59.59 -39:10:49.0  9.30    6.07    -85.94    -4.87  --------  G3V          
M  51611 N/A       10:32:35.12 -72:26:29.2  9.02   14.99    -56.50   -46.28 10326-7226 G3V          
M  51625 N/A       10:32:48.73 -50:08:09.0  8.44   20.41      5.48    27.23  --------  G2/G3V       
M  51655 N/A       10:33:12.12 -48:07:36.6  9.22   13.48     10.02     5.31  --------  G3V          
M  51704 N/A       10:33:51.43 -17:49:34.7  8.22   13.90   -189.76    26.61 10339-1749 G3V          
M  51938 N/A       10:36:36.34 -36:51:49.5  8.39   12.97    -53.09    74.64  --------  G2/G3V       
M  52209 N/A       10:39:59.61 -16:19:44.2  8.99    5.93     87.84   -99.22 10401-1622 G3V          
M  52220 N/A       10:40:09.75 -16:22:20.5  7.72   17.14    147.64  -102.24 10401-1622 G3V          
M  52369 N/A       10:42:13.32 -13:47:15.8  6.79   42.73    235.49  -172.00  --------  G2/G3V       
M  52472 N/A       10:43:36.26 -39:03:30.3  7.03   22.72      6.46     8.34  --------  G2/G3V       
M  52649 N/A       10:45:57.79 -16:44:10.3  7.97   20.02   -296.91   -13.03  --------  G3V          
M  52676 N/A       10:46:15.11 -41:27:51.7  7.49   23.52    -48.79   -54.29  --------  G2/G3V       
M  52780 N/A       10:47:28.61 -13:58:44.8  7.92   21.89     99.81   -32.98  --------  G3V          
M  52874 N/A       10:48:47.66 -80:09:41.0  8.99   11.09    -27.24    57.79  --------  G3V          
M  52905 N/A       10:49:12.25 -30:38:26.0  8.01   15.16    -42.31     8.81  --------  G3V          
M  52990 N/A       10:50:25.51 -15:06:15.0  7.53   19.18   -261.99   -87.64  --------  G3V          
M  53448 N/A       10:56:01.07 -59:31:19.1  8.54    9.93    -85.77   109.84  --------  G3V          
M  53499 N/A       10:56:38.34 -36:34:49.1  8.81   10.63   -153.94    95.52  --------  G3V          
M  53509 N/A       10:56:45.84 -17:27:07.9  7.89   23.88     38.76  -129.07  --------  G3V          
M  54102 N/A       11:04:13.64 -57:45:54.4  8.65   18.16     30.77   -34.91  --------  G3V          
M  54627 N/A       11:10:52.19 -76:06:39.2  8.69    5.43    -68.01     5.10  --------  G3V          
M  54779 N/A       11:12:54.05 -34:24:24.2  8.59   15.55    293.25   -44.55  --------  G3V          
M  54804 N/A       11:13:10.54 -18:09:55.0  8.11   20.01   -341.28  -194.94  --------  G3V          
M  54856 N/A       11:13:51.49 -33:15:32.0  9.32    9.36    -77.05   -30.06  --------  G3V          
M  54920 N/A       11:14:47.82 -72:06:44.2  9.12    9.11    -77.98   -29.21  --------  G3V          
M  55278 N/A       11:19:15.60 -40:16:56.3  8.24   11.91   -161.79   -97.08  --------  G3V          
M  55309 N/A       11:19:36.81 -64:41:21.7  9.56   10.66   -113.79     2.70  --------  G3V          
M  55363 N/A       11:20:11.59 -19:34:40.4  7.54   29.47     69.09   -69.69  --------  G2/G3V       
M  55487 N/A       11:21:49.84 -24:11:23.1  8.12   20.82     40.48   -33.71 11218-2411 G3V          
M  55523 N/A       11:22:19.41 -43:19:29.2  9.64    7.26   -182.27    88.14  --------  G3V          
M  55532 N/A       11:22:28.99 -67:47:13.0  9.36    9.64     44.56    71.62  --------  G3Vw...      
M  55618 N/A       11:23:42.41 -38:47:35.4  9.36   10.12     80.70    21.86  --------  G3V          
M  55976 N/A       11:28:15.74 -50:31:48.1  9.60    9.55     36.67   -73.48  --------  G3V          
M  56066 N/A       11:29:26.49 -49:51:52.2  9.76    9.61    -52.72     2.51  --------  G2/G3V       
M  56231 N/A       11:31:39.00 -49:26:02.6  9.30    8.44     21.78   -71.62 11317-4926 G3V          
M  56251 N/A       11:31:50.40 -48:13:20.6  8.98    5.95     39.45   -23.38  --------  G3V          
M  56456 N/A       11:34:32.88 -35:10:11.9  9.13    7.38    -56.47   -27.87 11346-3510 G2/G3V       
M  56460 N/A       11:34:34.06 -28:22:49.2  8.84   10.80   -110.29    -7.14  --------  G2/G3V       
M  56594 N/A       11:36:11.30 -37:03:52.5  8.03   16.69    -50.83  -158.91  --------  G3V          
M  56868 N/A       11:39:33.26 -52:43:39.7  8.67   15.04   -311.50    83.32 11396-5244 G3V          
M  56918 N/A       11:40:07.03 -48:54:37.5  9.60    5.55    -50.43    14.04  --------  G2/G3V       
M  57288 N/A       11:44:48.45 -13:42:53.9  9.64    4.88    -94.72    25.96  --------  G3V          
M  57352 N/A       11:45:31.98 -71:14:41.7  7.99   20.61    -28.25   -45.88  --------  G3V          
M  57402 N/A       11:46:06.62 -38:08:50.6  8.51   21.11    156.83  -142.97  --------  G3V          
M  57668 N/A       11:49:39.81 -15:25:30.3  9.02   14.52   -124.86   -67.60  --------  G2/G3V       
M  57739 N/A       11:50:26.05 -58:17:12.9  9.33   11.17    -77.17    44.62  --------  G3V          
M  57759 N/A       11:50:42.01 -33:08:28.4  7.36   11.40   -153.51     9.27  --------  G3V          
M  58022 N/A       11:54:02.38 -27:07:48.5  9.44    1.90      0.03   -24.48  --------  G3V          
M  58121 N/A       11:55:15.56 -66:24:32.6  8.40   24.18     13.01   -63.83  --------  G3V          
M  58125 N/A       11:55:20.31 -29:00:08.9  9.37   12.95    151.53  -109.94  --------  G3V          
M  58186 N/A       11:56:00.56 -19:58:27.9 10.16   10.66   -175.44   120.10  --------  G3V          
M  58240 N/A       11:56:42.31 -32:16:05.3  7.80   28.63   -166.05    -7.74 11567-3216 G3V          
M  58241 N/A       11:56:43.78 -32:16:02.6  7.83   34.27   -178.78    -7.74 11567-3216 G3V          
M  58254 N/A       11:56:51.15 -38:50:57.6  7.94   20.99     32.81   -22.98  --------  G3V          
M  58283 N/A       11:57:12.40 -36:04:57.6  9.43    9.92    -37.61   -19.41  --------  G2/G3V       
M  58290 N/A       11:57:15.65 -48:44:36.6  8.16   24.54   -106.19   -18.60  --------  G3V          
M  58361 N/A       11:58:02.02 -82:31:24.3  8.74   11.52     41.48   -21.49  --------  G3V          
M  58517 N/A       12:00:03.36 -46:47:03.0  8.38   11.59   -185.50   -89.50  --------  G3V          
M  58532 N/A       12:00:12.59 -20:44:08.5 10.35    3.62     -1.82    -7.47  --------  G2/G3V       
M  58840 N/A       12:04:05.41 -48:57:09.7  9.29   13.47     75.56   -29.79  --------  G3V          
M  58900 N/A       12:04:45.25 -17:51:03.8  9.09    9.10      2.96   -26.11  --------  G3V          
M  59089 N/A       12:07:02.35 -19:31:49.4  9.64   10.90      3.80   -29.23  --------  G3V          
M  59159 N/A       12:07:55.26 -44:03:55.2  9.55    7.26     65.23   -21.73  --------  G3V          
M  59357 N/A       12:10:38.95 -16:57:22.6  8.65   17.53   -237.60   -45.58  --------  G3V          
M  59589 N/A       12:13:13.11 +10:49:17.9  7.57   29.50      7.69  -590.16  --------  G3V          
M  59705 N/A       12:14:40.40 -28:57:02.3  9.57    6.78      0.99   -35.06  --------  G3V          
M  59795 N/A       12:15:41.21 -18:32:20.7  9.00    3.31    -42.28     4.03  --------  G3V          
M  59869 N/A       12:16:42.95 -45:52:02.8  9.56   10.51      5.01   -33.00  --------  G3V          
M  60032 N/A       12:18:41.39 -32:01:33.9  9.22    8.18    -33.45   -66.16  --------  G3V          
M  60096 N/A       12:19:27.34 -26:06:26.5  8.43   12.12     63.40  -100.21  --------  G3V          
M  60480 N/A       12:23:55.29 -46:40:40.0  9.29   12.97   -198.07    40.80  --------  G3V          
M  60630 N/A       12:25:33.35 -40:50:52.9  9.73    7.00   -234.41   159.13  --------  G2/G3V       
M  60740 N/A       12:26:55.16 -29:03:55.2  9.56    9.21    -62.38   -18.16  --------  G3V          
M  60773 N/A       12:27:25.13 -41:29:41.3  9.44   14.13     96.68  -126.70  --------  G3V          
M  60779 N/A       12:27:28.44 -48:07:52.7  9.28   12.99   -321.09  -216.07  --------  G3V          
M  61518 N/A       12:36:15.59 -27:25:50.6  8.93   10.07   -132.44   -74.45  --------  G3V          
M  61723 N/A       12:39:06.40 -74:34:26.3  9.29   12.65    -51.49    -6.53  --------  G3V          
M  61804 N/A       12:40:00.08 -17:41:03.7  8.57   17.01    -47.70   -11.84  --------  G3V          
M  61879 N/A       12:40:49.59 -53:14:14.5  9.67   12.49    -23.81   -72.88  --------  G3V          
M  61999 N/A       12:42:20.76 -43:28:46.6  9.48   10.93    -87.42    13.05  --------  G3V          
M  62004 N/A       12:42:28.35 -51:48:40.4  9.79    9.38    -91.81   -81.27  --------  G3V          
M  62028 N/A       12:42:50.70 -39:30:08.3  8.37   10.00     71.78     1.53  --------  G3V          
M  62297 N/A       12:45:55.28 -53:36:59.9  8.97    7.46    -69.13    17.60  --------  G3V          
M  62352 N/A       12:46:35.47 -40:19:29.8  9.02   10.52    -94.29   -44.25  --------  G3V          
M  62377 N/A       12:47:02.41 -38:48:28.2  9.27    8.77    -71.56    -6.70  --------  G3V          
M  62408 N/A       12:47:21.00 -19:00:16.0  7.23   14.53    -84.32   -12.00  --------  G3V          
M  62410 N/A       12:47:23.08 -39:28:54.5  8.82   11.91   -100.74   -94.48  --------  G3V          
M  62412 N/A       12:47:26.05 -43:43:52.3  9.40    9.69   -196.47   -94.41  --------  G3V          
M  62467 N/A       12:48:06.33 -35:42:11.3  8.22   13.71    -24.66    80.44 12481-3542 G3V          
M  62583 N/A       12:49:25.39 -25:17:47.0  8.01   11.96   -112.81   -68.23  --------  G3V          
M  62642 N/A       12:50:10.94 -20:21:56.7  8.19    9.44    -25.58   -47.59  --------  G2/G3V       
M  62804 N/A       12:52:11.54 -38:59:41.3  9.37    7.98      4.79   -48.66  --------  G3V          
M  62809 N/A       12:52:11.64 -56:34:28.0  8.48   22.09   -687.39  -219.85  --------  G3V          
M  63377 N/A       12:59:09.85 -62:55:46.5  9.24    9.67    115.50   -23.50  --------  G3V          
M  63535 N/A       13:01:11.50 -79:00:21.6  9.09   13.17    -35.96   -47.95  --------  G3V          
M  63656 N/A       13:02:47.09 -28:26:22.4  8.99    9.11     90.58   -19.00  --------  G3V          
M  63727 N/A       13:03:34.77 -33:41:29.9  9.45    5.03    -46.13    -4.60  --------  G3V          
M  63797 N/A       13:04:30.96 -65:55:18.4  8.48   10.59    -42.35   -14.19  --------  G3V          
M  63808 N/A       13:04:44.11 -33:04:21.8  9.08    2.33    -17.63     1.44  --------  G2/G3V       
M  63840 N/A       13:05:02.09 -17:40:41.1  8.09   14.87    -38.32   -99.22  --------  G3V          
M  63860 N/A       13:05:16.17 -39:47:43.0  9.44    7.16    -76.75   -18.51  --------  G2/G3V       
M  63866 N/A       13:05:19.73 -39:13:19.4  9.64    2.39    -16.29    -2.48  --------  G3V          
M  63890 N/A       13:05:36.87 -35:12:36.2  9.04   14.59    -80.60   -49.10  --------  G3V          
M  63917 N/A       13:05:52.80 -30:46:05.8  9.52    6.96    -76.59   -72.36  --------  G3V          
M  63918 N/A       13:05:52.82 -38:30:59.9  9.69    6.82   -388.01  -145.18  --------  G2/G3V       
M  64032 N/A       13:07:24.23 -12:40:06.1  9.32    8.60     42.86   -78.49  --------  G3V          
M  64379 N/A       13:11:41.16 -38:31:55.4  9.71    9.34    -83.55   -19.54  --------  G3V          
M  64384 N/A       13:11:45.16 -35:37:07.3  8.40   18.05    -70.59   -49.11  --------  G3V          
M  64408 N/A       13:12:03.19 -37:48:10.8  4.85   48.83   -382.44    47.01  --------  G3V          
M  64567 N/A       13:14:03.71 -17:25:36.3  9.55   10.72   -153.31   -96.01  --------  G3V          
M  64649 N/A       13:15:09.43 -37:54:48.4  9.56   14.62    -31.65   -21.55  --------  G3V          
M  64673 N/A       13:15:20.52 -55:20:29.6  8.33   16.12   -231.70  -135.77  --------  G2/G3V       
M  64695 N/A       13:15:35.99 -34:31:04.4  9.44   11.68   -156.23  -102.98  --------  G3V          
M  64713 N/A       13:15:47.39 -29:30:21.2  9.26   14.34   -109.69   -82.70  --------  G3V          
M  64878 N/A       13:17:56.34 -14:04:18.5  9.34    2.09    -34.88     5.94  --------  G3V          
M  64966 N/A       13:18:57.17 -25:15:20.9  8.96   12.54   -174.20  -136.83  --------  G3V          
M  65098 N/A       13:20:30.16 -50:41:14.9  9.58    7.75     43.17   -18.41  --------  G3V          
M  65141 N/A       13:20:55.94 -28:10:19.7  9.32   12.78   -152.99   -22.15  --------  G3V          
M  65356 N/A       13:23:41.22 -15:07:04.8  8.18   18.68     49.09   -66.22  --------  G3V          
M  65634 N/A       13:27:24.05 -31:02:22.7  9.50    8.75   -105.44   -44.15  --------  G3V          
M  65730 N/A       13:28:27.50 -28:24:15.4  9.53    3.35    -19.88   -30.26  --------  G3V          
M  65878 N/A       13:30:14.61 -67:01:33.2  9.36    8.63      9.00   -38.10  --------  G3V          
M  66238 N/A       13:34:32.66 -38:54:25.9  7.29   33.08    446.03  -392.67  --------  G3V          
M  66418 N/A       13:36:58.97 -64:38:15.8  8.53   13.29   -217.92   -54.05  --------  G3V          
M  66557 N/A       13:38:36.45 -59:50:32.5  8.55   10.09     -6.21   -65.08 13386-5951 G3V          
M  66754 N/A       13:40:56.31 -54:49:11.4  8.46   22.95    -73.12   -35.93  --------  G3V          
M  66866 N/A       13:42:16.29 -33:16:42.8  9.31    7.07    -15.43   -30.16  --------  G3V          
M  66973 N/A       13:43:35.21 -14:14:41.1  9.72    8.53    -48.99     3.06  --------  G3V          
M  67121 N/A       13:45:22.96 -42:33:41.2  8.56   19.84   -159.32   -48.17  --------  G3V          
M  67259 N/A       13:47:09.76 -41:26:40.5  9.19    9.29    -59.17  -181.71  --------  G2/G3V       
M  67348 N/A       13:48:13.26 -39:23:39.1  9.48   11.54    -88.17     8.24  --------  G3V          
M  67485 N/A       13:49:45.51 +61:29:21.5  5.97    8.26     62.67   -95.69  --------  G3V          
M  67502 N/A       13:49:58.30 -28:11:11.7  9.02   11.69   -226.69   -77.01 13499-2811 G3V          
M  67572 N/A       13:50:48.36 -62:54:18.7  8.85   17.61   -168.95  -231.06  --------  G3V          
M  67794 N/A       13:53:17.65 -48:09:40.6  9.20   14.28   -169.38   -88.79  --------  G3V          
M  67845 N/A       13:53:50.19 -21:13:06.7  8.15   12.27     12.28    -6.34  --------  G3V          
M  68255 N/A       13:58:23.80 -56:46:45.5  9.06   11.17   -138.63  -103.58  --------  G3Vw...      
M  68468 N/A       14:01:03.61 -32:45:25.0  9.39   10.59   -121.17  -120.29  --------  G3V          
M  68625 N/A       14:02:50.99 -63:34:04.4  8.37    8.37      9.27   -12.56  --------  G3V          
M  68762 N/A       14:04:26.78 -68:58:05.1  9.21   13.66     -3.74   -19.59  --------  G3V          
M  68869 N/A       14:06:10.04 -65:43:27.1  9.29   10.34     31.32   -28.51  --------  G2/G3V       
M  68914 N/A       14:06:29.76 -20:04:22.4  8.75   16.25   -103.44     8.79  --------  G3V          
M  69026 N/A       14:07:51.33 -37:35:34.7  9.43   10.10    -90.12     1.15  --------  G3V          
M  69063 N/A       14:08:12.51 -63:16:58.1  8.88   14.91     73.72  -169.75  --------  G2/G3V       
M  69137 N/A       14:09:08.69 -65:37:20.9  8.51   13.25   -289.41     5.65  --------  G3V          
M  69188 N/A       14:09:47.83 -33:12:31.1  9.17    2.15    -24.42     6.56  --------  G3V          
M  69764 N/A       14:16:38.84 -26:43:16.4  9.25    8.15     -6.38   -56.74  --------  G3V          
M  69832 N/A       14:17:30.65 -34:45:05.3  8.70    7.63      6.82   -73.24  --------  G3V          
M  69947 N/A       14:18:50.05 -50:05:51.4  8.94    3.28    -39.16   -67.33  --------  G3V          
M  70024 N/A       14:19:44.20 -31:40:09.2  9.81   14.11    -90.41    -3.34  --------  G3V          
M  70123 N/A       14:20:53.51 -17:28:53.4  8.31   18.93    -64.47   -65.64  --------  G3V          
M  70227 N/A       14:22:02.65 -44:52:20.1  9.36   11.32    -23.17   -39.63  --------  G2/G3V       
M  70315 N/A       14:23:10.64 -26:54:43.4  9.83    8.04     30.22   -19.95  --------  G2/G3V       
M  70471 N/A       14:24:49.11 -28:55:18.8  9.24   -1.00    -74.79     0.36  --------  G3V          
M  70495 N/A       14:25:08.63 -32:01:33.1 10.07    8.13      9.05   -63.59  --------  G2/G3V       
M  70627 N/A       14:26:50.11 -39:38:49.5  9.48   12.00     38.47    -9.94  --------  G3V          
M  70629 N/A       14:26:51.48 -37:40:41.9  9.99   11.11    -93.48   -84.94  --------  G3V          
M  70681 N/A       14:27:24.91 -18:24:40.4  9.28   19.16    -71.43  -312.82  --------  G3V          
M  70837 N/A       14:29:09.65 -77:10:00.9  9.02    7.66     22.77    40.83 14291-7710 G2/G3V       
