M HIP_ID  Dist       RA_J2000   DEC_J2000   V_MAG Parallax  PM_RA   PM_DEC      CCDM      Sp_Type   
M  57398 N/A       11:46:03.08 -56:20:15.7  9.21    4.30    -12.79    -7.98  --------  A1/A2V       
M  57496 N/A       11:47:05.79 -33:35:34.4  8.04    3.46    -35.67     4.52  --------  A2V          
M  57604 N/A       11:48:36.56 +28:47:59.7  7.05    6.42    -45.22    -5.06  --------  A2V          
M  57839 N/A       11:51:41.03 -43:34:05.1  9.39    2.35    -14.43    -0.85  --------  A2V          
M  57971 N/A       11:53:26.82 -35:03:59.9  6.17   13.23    -79.06   -29.89  --------  A2V          
M  58025 N/A       11:54:03.61 -17:57:09.3  8.96    2.04     -7.59     5.52  --------  A2V          
M  58297 N/A       11:57:18.27 +22:39:34.0  8.22    6.34    -33.25   -17.72  --------  A2V          
M  58465 N/A       11:59:23.74 -57:10:04.7  6.77   10.34    -39.92    -8.52  --------  A2V          
M  58552 N/A       12:00:24.45 +44:37:49.2  7.57    5.70      8.42     5.70  --------  A2V          
M  58766 N/A       12:03:06.74 -16:27:22.6  8.27    4.56      5.70    -5.62  --------  A2V          
M  59116 N/A       12:07:21.59 -58:34:59.1  8.55    5.47    -29.75    -8.32  --------  A2V          
M  59397 N/A       12:11:05.87 -56:24:04.8  7.33    9.62    -35.47   -10.30  --------  A2V          
M  59502 N/A       12:12:10.28 -63:27:14.7  6.98    9.91    -39.44   -10.41  --------  A2V          
M  59541 N/A       12:12:35.78 -52:46:39.0  7.38    7.64    -40.50   -12.97  --------  A1/A2V       
M  59675 N/A       12:14:14.62 -53:55:12.4  7.77    6.33    -34.49     6.22  --------  A2V          
M  59766 N/A       12:15:20.71 +38:44:09.0  8.15    3.56     11.12    -2.94  --------  A2V          
M  59891 N/A       12:17:00.43 -74:08:37.2  7.83    5.63    -16.01    -5.01  --------  A2V          
M  59895 N/A       12:17:03.33 -16:41:37.4  6.05    6.04    -49.20     2.07  --------  A2V          
M  59903 N/A       12:17:12.74 -15:14:09.3  8.73    4.71      3.55   -10.01  --------  A2V          
M  60102 N/A       12:19:32.14 -32:35:19.7  7.45    4.62    -15.62     3.32  --------  A2V+...      
M  60883 N/A       12:28:39.07 +49:38:07.8  7.09    8.10    -69.99    14.32  --------  A2V          
M  61008 N/A       12:30:12.36 -53:36:23.7  8.62    1.72    -11.58    -1.56 12302-5336 A1/A2V       
M  61254 N/A       12:33:09.88 +45:20:14.6  9.07    2.36      4.14    -0.71  --------  A2V          
M  61265 N/A       12:33:19.93 -54:58:52.0  7.61    6.84    -28.86    -9.12  --------  A2V          
M  61622 N/A       12:37:42.17 -48:32:28.6  3.85   24.77   -186.61    -6.45  --------  A2V          
M  61691 N/A       12:38:45.03 -53:37:04.2  8.95    4.11    -15.48    -8.73  --------  A2V          
M  61968 N/A       12:41:57.12 +06:48:23.8  5.57   13.37    -71.67   -11.15 12420+0648 A2V          
M  62098 N/A       12:43:34.53 -72:26:51.6  8.78    4.64    -30.76     0.55  --------  A2V          
M  62576 N/A       12:49:17.45 +27:33:08.5  5.76    9.97    -92.90    21.73 12493+2733 A2V          
M  62629 N/A       12:49:59.19 -55:32:24.5  9.77    6.85     -2.94   -14.46  --------  A2V          
M  62983 N/A       12:54:18.66 -11:38:54.8  6.00   14.98   -138.92    10.56  --------  A2V          
M  62997 N/A       12:54:31.94 +46:22:53.6  9.98    1.69    -17.41     6.11  --------  A2V          
M  63006 N/A       12:54:37.91 +21:35:05.8  9.00    4.29     10.78    26.03  --------  A2V          
M  63627 N/A       13:02:25.37 -29:15:55.8  7.06    4.02    -36.58     0.73 13024-2916 A2V          
M  63678 N/A       13:03:00.49 -59:59:53.9  8.81    7.18    -31.56    -4.61  --------  A2V          
M  63783 N/A       13:04:24.08 -28:24:24.1  7.29    8.03      6.22   -62.55  --------  A2V          
M  64218 N/A       13:09:42.39 -16:30:54.7  6.75    4.22    -31.34    -1.50  --------  A2V          
M  64527 N/A       13:13:31.98 +72:47:56.7  6.57   11.36     17.09   -14.33  --------  A2V          
M  64851 N/A       13:17:35.57 -43:17:57.1  7.46    5.48     14.18    -6.48  --------  A1/A2V       
M  65109 N/A       13:20:35.82 -36:42:44.2  2.75   55.64   -340.76   -87.98  --------  A2V          
M  65113 N/A       13:20:38.47 -69:40:49.9  7.47    3.36    -35.86   -10.33  --------  A2V          
M  65198 N/A       13:21:41.64 +02:05:14.0  5.69   15.32    -61.27   -52.40  --------  A2V          
M  65283 N/A       13:22:45.65 -13:11:11.4  7.77    2.68    -18.94    -2.05 13228-1311 A2V          
M  65426 N/A       13:24:36.10 -51:30:16.0  7.01    9.44    -34.05   -19.27 13246-5130 A2V          
M  66068 N/A       13:32:39.24 -44:27:00.9  7.21    7.77    -27.92   -17.27  --------  A1/A2V       
M  66798 N/A       13:41:29.90 +64:49:20.7  5.85   14.74     55.02   -11.71  --------  A2V          
M  66935 N/A       13:43:03.74 +29:40:43.5  9.09    3.84     26.91   -22.33  --------  A2V          
M  67306 N/A       13:47:40.56 -50:07:30.4  7.29    6.09    -17.34   -10.87  --------  A1/A2V       
M  67448 N/A       13:49:22.74 -33:49:23.5  7.69    5.49    -26.11   -10.17  --------  A2V          
M  67775 N/A       13:53:06.22 -73:16:07.3  7.04    9.39    -33.53   -28.79 13531-7316 A2V          
M  68498 N/A       14:01:20.43 +08:53:41.6  5.98   11.33     32.96    -1.19  --------  A2V          
M  68637 N/A       14:02:59.76 +50:58:18.5  6.16   10.40    -18.17    -6.65  --------  A2V          
M  68781 N/A       14:04:42.14 -50:04:17.0  7.64    9.37    -27.00   -21.49  --------  A2V          
M  68808 N/A       14:05:14.01 -16:20:09.5  6.56    8.56      2.74    -0.20  --------  A1/A2V       
M  69008 N/A       14:07:39.52 -56:53:27.9  7.92    2.17     -7.29    -6.70  --------  A2V          
M  69366 N/A       14:11:57.32 +38:49:52.4  8.84    5.14      5.69    11.75  --------  A2V          
M  69490 N/A       14:13:39.37 +24:46:41.6  7.98    5.24    -56.15    19.20  --------  A2V          
M  70029 N/A       14:19:47.74 +38:47:38.6  6.33    7.30     26.72   -10.18  --------  A2V          
M  70177 N/A       14:21:29.87 -19:40:48.5  8.75    3.79    -26.44    -8.83  --------  A1/A2V       
M  70518 N/A       14:25:29.89 -19:58:11.9  6.63    7.01    -25.39   -13.29 14255-1958 A1/A2V       
M  70594 N/A       14:26:22.60 -73:22:04.4  9.25    3.72    -15.02    -8.86  --------  A2V          
M  70856 N/A       14:29:21.91 -62:03:28.6  8.57    3.38    -13.87   -10.02  --------  A1/A2V       
M  71278 N/A       14:34:38.71 -61:44:26.6  9.69    5.58     -5.95     0.16 14347-6145 A1/A2V       
M  71498 N/A       14:37:19.44 -54:53:50.3  8.81    6.45    -27.09   -24.73  --------  A2V          
M  72172 N/A       14:45:44.30 -22:24:37.6  7.63    5.79    -39.47   -14.86 14457-2225 A1/A2V       
M  72627 N/A       14:50:58.71 -42:49:21.0  6.84    7.80    -22.21   -22.77  --------  A2V          
M  73043 N/A       14:55:39.45 -78:52:59.0  7.36    7.96     -6.65   -18.09  --------  A1/A2V       
M  73068 N/A       14:55:58.59 +32:18:00.2  6.12   10.41    -53.33    -3.23 14560+3218 A2V          
M  73706 N/A       15:03:57.76 +65:55:10.9  6.22    7.03     22.96    -9.20  --------  A2Vs         
M  74294 N/A       15:11:08.66 -76:56:59.3  9.08    2.05     -0.30    -2.31  --------  A2V          
M  74493 N/A       15:13:19.19 -19:38:51.2  6.07   14.89    -48.01   -48.64  --------  A2V          
M  74495 N/A       15:13:22.00 -69:27:01.8  9.04    2.92    -20.04   -57.24  --------  A1/A2V       
M  74505 N/A       15:13:31.87 +22:59:00.2  6.31   11.58     49.61    99.99  --------  A2V          
M  74596 N/A       15:14:29.16 +29:09:51.4  5.28   14.40    -69.99    28.32  --------  A2V          
M  74923 N/A       15:18:37.61 -25:00:01.6  7.70    8.65     11.11   -34.25  --------  A1/A2V       
M  75056 N/A       15:20:13.40 -34:55:31.5  7.78    6.05    -22.68   -25.63  --------  A2V          
M  75243 N/A       15:22:29.34 -74:23:58.0  6.51    4.27    -13.88   -13.01  --------  A1/A2V       
M  75247 N/A       15:22:33.20 -44:17:34.5  6.74    5.55     -2.67   -23.42  --------  A1/A2V       
M  75509 N/A       15:25:30.17 -36:11:57.9  7.63    8.55    -23.08   -28.89  --------  A2V          
M  75517 N/A       15:25:40.51 -12:52:14.6  8.78    4.02    -22.52   -26.51  --------  A2V          
M  76170 N/A       15:33:27.04 -61:16:24.2  6.70    6.30    -51.23   -39.41  --------  A2V          
M  76376 N/A       15:35:57.04 +54:37:50.0  5.77   13.24    -38.19    -0.57  --------  A2V          
M  76549 N/A       15:38:02.18 -54:31:19.2  6.98    8.43    -15.65   -19.13  --------  A1/A2V       
M  76996 N/A       15:43:16.93 -84:27:54.9  5.57   15.02    137.01    96.74  --------  A2V          
M  77010 N/A       15:43:26.36 -30:32:05.9  7.44    1.33     -4.10    -7.50  --------  A2V          
M  77150 N/A       15:45:06.36 -35:06:06.8  7.72    8.01    -16.34   -20.32 15451-3506 A2V          
M  77347 N/A       15:47:23.33 -25:52:03.7  7.80    5.84    -20.70   -27.38  --------  A2V          
M  77789 N/A       15:53:02.73 -39:53:37.3  8.31    4.90    -16.11   -11.22  --------  A2V          
M  78042 N/A       15:56:05.12 -40:42:17.1  7.05    8.38    -28.81   -20.29  --------  A2V          
M  78093 N/A       15:56:42.28 -34:25:53.8  8.96    2.28    -39.88   -22.84 15567-3426 A2V          
M  78221 N/A       15:58:23.99 -44:04:51.0  6.72    9.14    -44.65   -34.87  --------  A2V          
M  78578 N/A       16:02:42.46 -50:15:24.1  8.20    4.24      9.53    -7.38  --------  A2V          
M  78649 N/A       16:03:19.37 +36:37:54.4  5.79    4.72      8.03   -13.52  --------  A2V+...      
M  78909 N/A       16:06:27.39 -63:20:28.2  7.54    6.63    -26.44   -28.11  --------  A1/A2V       
M  79069 N/A       16:08:27.26 +86:11:59.5  8.59    2.24    -11.71    16.71  --------  A2V          
M  79676 N/A       16:15:42.16 -22:48:28.1  9.29    3.03     -5.23    -0.05  --------  A1/A2V       
M  79864 N/A       16:18:07.88 -54:38:35.7  8.72    7.09    -13.19   -20.88  --------  A2V          
M  80799 N/A       16:29:54.60 -24:58:46.1  7.82    8.90    -13.72   -26.38  --------  A2V          
M  80991 N/A       16:32:25.69 +60:49:23.9  5.92    9.72     20.65    -9.79  --------  A2V          
M  81231 N/A       16:35:26.29 +17:03:26.3  6.42    6.17     -8.26    -1.40 16354+1704 A2V          
M  81654 N/A       16:40:48.98 -65:26:41.2  7.89    6.17    -25.77   -21.88  --------  A2V          
M  82179 N/A       16:47:22.18 -13:49:08.8 10.25    3.74     -4.27    -0.75  --------  A1/A2V:      
M  82710 N/A       16:54:22.97 +16:50:13.0  9.65    1.79      1.85   -35.22  --------  A2V          
M  83255 N/A       17:00:58.52 -86:21:51.5  6.05    5.45      8.21     0.00  --------  A2V          
M  83325 N/A       17:01:49.04 -30:46:44.4  7.68    3.08      1.61   -12.09  --------  A2V          
M  83439 N/A       17:03:13.32 -82:45:50.1  8.68    5.26    -19.24   -22.83  --------  A2V          
M  83594 N/A       17:05:05.37 -45:30:07.7  6.28   10.22    -27.02   -34.53  --------  A2V          
M  84201 N/A       17:12:42.77 -72:39:49.8  8.75    1.30      2.52    -6.99  --------  A2V          
M  84420 N/A       17:15:32.55 -71:15:32.2  8.48    5.01     -5.78   -22.61  --------  A2V          
M  84479 N/A       17:16:14.26 +02:11:10.3  6.17    5.54     11.32   -17.03  --------  A2V          
M  84673 N/A       17:18:38.32 -36:05:13.0  8.21    3.90     -3.01   -12.71  --------  A2V          
M  84734 N/A       17:19:16.61 -31:21:42.1  7.01   10.89    -10.36   -39.29  --------  A2V          
M  84887 N/A       17:20:54.21 +24:29:57.9  5.13    7.05    -19.36    -1.91 17210+2431 A2V          
M  84931 N/A       17:21:25.98 -26:30:04.4  7.53    6.70     -4.89   -19.32  --------  A2V          
M  85998 N/A       17:34:36.70 +09:35:12.1  5.80    9.54      6.63    -9.77 17346+0935 A2V          
M  86254 N/A       17:37:31.09 +24:18:35.9  5.76   13.59     -6.19     9.29  --------  A2Vn         
M  86565 N/A       17:41:24.87 -12:52:31.0  4.24   19.41    -72.16   -55.22  --------  A2Va         
M  86782 N/A       17:43:59.17 +53:48:06.1  5.75    7.90     13.32   -16.35  --------  A2V          
M  87212 N/A       17:49:04.28 +50:46:51.9  5.02   15.03    -51.89   218.15  --------  A2V          
M  88415 N/A       18:03:08.89 +48:27:51.4  6.26    6.20     21.37    13.43 18031+4828 A2V          
M  88814 N/A       18:07:48.36 +13:04:15.9  6.61    5.01      6.18     8.54 18078+1304 A2Vn         
M  89103 N/A       18:11:07.15 -64:30:59.9  8.65    2.01     12.82    -1.84  --------  A2V          
M  89479 N/A       18:15:35.44 -77:04:24.5  7.62    2.99     13.88     6.42  --------  A2V          
M  90052 N/A       18:22:35.32 +12:01:46.8  5.99    6.81      8.90    14.61  --------  A2V          
M  90182 N/A       18:24:09.27 +83:10:31.4  6.16    5.95     18.39   -23.40  --------  A2V          
M  90762 N/A       18:31:04.45 +16:55:42.8  5.76    7.88    -33.04   -20.79  --------  A2V          
M  91322 N/A       18:37:35.96 -00:18:34.0  5.76    5.06     11.74   -19.83  --------  A2V          
M  92192 N/A       18:47:20.48 -69:59:04.8  8.15    5.24     16.40     9.58  --------  A2V          
M  92307 N/A       18:48:48.91 -18:37:55.8  7.22    2.58      7.17    -2.86  --------  A2V          
M  92308 N/A       18:48:50.49 -43:40:48.1  5.46    9.40     24.39   -20.84  --------  A2Vn         
M  92545 N/A       18:51:31.61 -62:38:49.4  7.61    7.45      1.56   -42.37  --------  A2V          
M  92554 N/A       18:51:38.07 +30:05:34.5  8.47    3.49      0.17    -5.21  --------  A2V          
M  92676 N/A       18:53:02.35 -48:21:39.2  6.17   11.26    -17.27   -76.36  --------  A2V          
M  92799 N/A       18:54:32.44 -49:52:44.6  6.58    3.43     -0.12   -27.98  --------  A2V          
M  93595 N/A       19:03:39.55 +57:27:25.8  8.42    5.63      4.79     3.74 19037+5727 A2Vp+...     
M  93810 N/A       19:06:18.57 -69:49:48.3  8.02    4.34      6.99   -18.65  --------  A2V          
M  94127 N/A       19:09:39.05 -20:02:27.8  7.91    3.47     11.04     6.25  --------  A1/A2V       
M  94283 N/A       19:11:24.53 -65:52:36.5  7.23    3.22      3.58     6.54  --------  A1/A2V       
M  94382 N/A       19:12:36.73 +21:33:16.4  6.02    3.24     14.51     4.79  --------  A2Vn         
M  94515 N/A       19:14:11.37 -67:27:14.3  7.19    4.32     10.55   -34.49  --------  A2V          
M  94579 N/A       19:14:53.07 -55:21:24.6  9.62    4.17      5.31   -29.03  --------  A2V          
M  95002 N/A       19:19:53.07 +11:32:05.8  6.03   11.71     42.44    22.14  --------  A2V          
M  95086 N/A       19:20:42.65 -74:39:35.3  7.80    5.13      5.39   -22.31  --------  A2V          
M  95432 N/A       19:24:44.34 +19:56:21.8  7.16    5.98     19.30     9.35  --------  A2V          
M  95741 N/A       19:28:25.53 -43:28:07.6  8.91    3.66      7.09    -7.28  --------  A1/A2V:      
M  95965 N/A       19:30:54.05 -21:18:44.0  6.11    2.64     15.13   -22.03  --------  A2V          
M  96153 N/A       19:33:00.76 +21:00:10.1  7.79    3.99     -4.02   -27.57  --------  A2V          
M  96288 N/A       19:34:41.26 +42:24:45.0  5.34    6.37      2.56   -31.28  --------  A2V          
M  96610 N/A       19:38:29.20 -65:54:51.2  6.79    9.13      1.48     5.00  --------  A1/A2V       
M  96741 N/A       19:39:55.69 -22:03:45.9  7.39    3.35      2.25   -15.37 19399-2204 A2V          
M  97242 N/A       19:45:51.35 +35:00:45.9  6.14    7.68     11.57    -6.43 19459+3501 A2V+...      
M  97819 N/A       19:52:39.11 -54:58:35.1  6.50   11.83      6.30     3.72 19526-5458 A2V          
M  97970 N/A       19:54:40.20 +07:08:25.3  6.14   12.38     29.12    -0.01 19547+0708 A2V          
M  98127 N/A       19:56:35.70 -27:37:19.3  8.91    1.52      3.31    -4.68  --------  A2V          
M  98258 N/A       19:57:57.04 -15:29:29.3  5.01   11.18     17.83   -93.66  --------  A2V          
M  98346 N/A       19:58:52.99 -68:45:45.3  6.38    9.56     36.46   -73.83  --------  A2V          
M  98347 N/A       19:58:53.39 +30:21:55.5  8.80    0.86      7.61     4.16  --------  A2V          
M  98568 N/A       20:01:16.86 -76:38:35.5  8.55    4.59      7.90   -35.19  --------  A2V          
M  98773 N/A       20:03:39.49 +38:19:38.3  7.15   -0.18    -15.01   -11.78 20037+3820 A2V+...      
M  98805 N/A       20:04:00.25 +10:40:51.7  8.02    3.91     -7.67   -10.62  --------  A2V          
M  99044 N/A       20:06:31.65 -54:05:04.9  8.26    5.04      3.01   -26.74  --------  A1/A2Vn      
M  99054 N/A       20:06:38.34 +07:33:29.2  7.57    7.94      4.12   -17.69 20066+0734 A2V          
M  99742 N/A       20:14:16.62 +15:11:51.4  4.94   21.24     55.69    57.98  --------  A2V          
M  99770 N/A       20:14:32.03 +36:48:22.7  4.93   24.37     69.22    68.67 20146+3647 A2V          
M  99870 N/A       20:15:43.25 +50:13:58.4  6.36    9.19     15.52    15.09  --------  A2Vn         
M 100060 N/A       20:18:00.59 -18:15:50.1  7.68    6.11      7.60    -9.21  --------  A2V          
M 100108 N/A       20:18:28.65 +36:59:59.2  5.58   16.76     40.35    20.06  --------  A2V          
M 100617 N/A       20:24:09.07 -54:32:35.1  7.60    6.37     12.84   -22.37  --------  A2V          
M 100629 N/A       20:24:15.93 -63:53:24.7  8.18    2.77     16.41    -3.61  --------  A2V          
M 100812 N/A       20:26:26.32 +56:38:07.4  8.40   12.26     11.73     3.77 20264+5638 A2V          
M 101080 N/A       20:29:26.69 -49:46:58.6  8.44    4.97     15.20   -16.84  --------  A1/A2Vn      
M 101473 N/A       20:33:53.70 +10:03:35.0  6.54    8.13     -2.33     6.74  --------  A2Vnn        
M 101800 N/A       20:37:49.13 +11:22:39.6  5.42   18.40     40.01    -8.51  --------  A2V          
M 102165 N/A       20:42:05.19 -70:55:51.3  7.80    8.17     17.42   -42.48  --------  A2V          
M 102181 N/A       20:42:15.71 -44:53:06.6  6.99    5.07      3.89     1.51  --------  A2V          
M 102494 N/A       20:46:16.68 -23:43:26.3  7.52    2.44     -8.66    -8.40  --------  A2V          
M 102826 N/A       20:49:52.82 -69:41:21.7  9.90    1.73     -0.54    -0.88  --------  A2V          
M 103213 N/A       20:54:39.93 +46:13:52.3  6.67    8.36     13.81     1.71  --------  A2V          
M 103704 N/A       21:00:52.72 +46:22:59.2  8.57    2.97     -0.77    -8.30  --------  A2V          
M 103752 N/A       21:01:28.01 -68:12:34.5  6.36   12.00    -15.51     5.30  --------  A2V          
M 103786 N/A       21:01:52.58 -74:29:32.8 10.17   -0.72      7.90   -14.79  --------  A1/A2V       
M 103880 N/A       21:02:56.50 -29:06:37.2  7.01    3.75      9.64    -1.98  --------  A2Vp...      
M 104538 N/A       21:10:31.31 +10:02:56.1  6.07    6.81     -0.23    17.23 21104+1007 A2Vs         
M 104878 N/A       21:14:41.11 -00:49:54.9  7.43    4.11     17.96     4.38 21147-0050 A2V          
M 105660 N/A       21:24:07.45 +25:18:44.6  6.20    5.33     39.37     9.03 21241+2519 A2V          
M 106226 N/A       21:30:59.15 +70:49:23.5  6.97    5.61      9.93    -3.95  --------  A2Vn         
M 106259 N/A       21:31:21.78 -83:02:01.1  6.95    9.00    -11.51    16.64  --------  A2V          
M 106340 N/A       21:32:14.58 -33:56:40.6  5.97    7.92     -5.81    -4.04 21322-3357 A2V          
M 106522 N/A       21:34:32.53 -17:48:47.9  9.79    2.51     10.52    -0.83  --------  A2V          
M 106758 N/A       21:37:33.76 -00:23:26.0  6.22    8.18    -22.89   -27.76 21376-0023 A2V          
M 106783 N/A       21:37:43.65 +06:37:06.1  6.19   12.68     57.92    -2.09 21378+0637 A2V          
M 106817 N/A       21:38:02.25 -00:45:31.7  9.41    3.02     -9.39    -2.66  --------  A2V          
M 107097 N/A       21:41:34.25 +40:48:18.7  6.07    7.16    -17.45   -47.70 21415+4048 A2V          
M 107995 N/A       21:52:46.94 +73:42:08.2  6.64   11.51     39.06    22.81  --------  A2V          
M 108220 N/A       21:55:27.52 -70:06:55.3  6.65   10.34     43.81   -35.52  --------  A1/A2V       
M 108339 N/A       21:56:56.37 +12:04:35.3  5.54    7.41    -28.38   -13.92  --------  A2Vnn        
M 108606 N/A       22:00:04.46 +44:33:07.7  8.20    4.40     16.61     3.55  --------  A2V          
M 109285 N/A       22:08:23.00 -32:59:18.4  4.50   25.01     80.05   -28.88  --------  A2V          
M 109427 N/A       22:10:11.99 +06:11:52.2  3.52   33.77    281.96    31.23  --------  A2V          
M 109831 N/A       22:14:44.37 +42:57:14.1  5.72   11.67     50.49   -21.96  --------  A2Vnn        
M 110012 N/A       22:16:55.05 -20:01:31.7  7.35    8.12    114.07   -55.78  --------  A2V          
M 111041 N/A       22:29:44.03 +35:43:32.2  6.56    8.69    -14.53   -38.63  --------  A2V          
M 111167 N/A       22:31:16.73 +39:14:37.7  7.71    7.37    -17.01   -54.04  --------  A2V          
M 111242 N/A       22:32:16.21 +76:13:35.2  5.70    4.43    -19.96   -11.12  --------  A2V          
M 111252 N/A       22:32:21.39 +40:36:53.8  8.01    5.00    -15.84   -35.33  --------  A2V          
M 111402 N/A       22:34:08.09 +47:04:16.2 10.55    3.89      1.78    -3.45  --------  A2V          
M 111588 N/A       22:36:22.23 +40:23:03.4  9.01    4.82     -8.22    -3.66 22364+4023 A2V          
M 111884 N/A       22:39:47.01 +19:40:52.0  6.33    5.13     -2.07    -9.71  --------  A2V          
M 112094 N/A       22:42:17.08 -67:50:00.5  8.85    3.37     14.28    -5.69  --------  A2V          
M 112631 N/A       22:48:40.82 -34:46:23.1  7.69    5.87    -12.64     4.29  --------  A2V          
M 112667 N/A       22:48:59.97 +46:47:15.5 10.64    0.86     -0.28    -3.23  --------  A2V          
M 112694 N/A       22:49:17.47 -70:20:52.7  6.35    9.98     12.96    32.95  --------  A2V          
M 113673 N/A       23:01:23.05 -22:47:27.2  6.27    9.97     28.41   -25.13  --------  A2V          
M 113870 N/A       23:03:35.56 -69:02:55.9  9.83    3.81      4.31    -8.21  --------  A2V          
M 114309 N/A       23:09:01.42 +65:11:34.8  8.72    1.25      6.19    -4.08  --------  A2V          
M 114332 N/A       23:09:20.18 +61:39:22.9  8.06    3.04    -14.38   -13.36  --------  A2V          
M 114373 N/A       23:09:52.44 +39:28:09.2  6.66   10.08     -3.54    -0.50  --------  A2Vm         
M 114871 N/A       23:16:03.86 -39:16:05.7  8.37    3.66      3.51     3.92  --------  A1/A2V       
M 114984 N/A       23:17:18.90 +75:17:56.4  6.35    5.19     17.81    -3.06  --------  A2Vs         
M 115905 N/A       23:29:00.14 +61:25:43.7  8.47    3.91     25.88     1.88  --------  A2V          
M 116134 N/A       23:31:52.10 +58:46:10.9  9.14    2.49      8.31    -2.26  --------  A2V          
M 116389 N/A       23:35:04.56 -42:36:54.3  4.69   11.92     42.18    10.78 23351-4237 A2V          
M 116602 N/A       23:37:51.00 -45:29:32.5  4.74   16.26     71.36   -12.34  --------  A2V          
M 117254 N/A       23:46:32.88 -41:34:54.8  7.33   12.91    255.64  -856.78  --------  A2Vvar       
M 118271 N/A       23:59:19.89 -42:03:22.5  8.67    2.51     18.94    12.32  --------  A2V          
