M HIP_ID  Dist       RA_J2000   DEC_J2000   V_MAG Parallax  PM_RA   PM_DEC      CCDM      Sp_Type   
M  20219 N/A       04:19:57.70 +14:02:06.7  5.58   22.31    115.42   -19.91 04200+1402 F3V...       
M  20411 N/A       04:22:13.56 -19:25:15.3  8.44    5.55    -11.55   -20.55  --------  F3V          
M  20514 N/A       04:23:44.61 -43:27:23.6  7.92   10.91     -8.40   -41.84  --------  F3V          
M  20519 N/A       04:23:49.37 -41:58:59.0  9.42    5.25     -6.85    -8.68  --------  F3V          
M  20545 N/A       04:24:07.44 -20:07:06.7  8.47    7.54     32.31  -113.83  --------  F3V          
M  20618 N/A       04:25:03.71 -50:54:21.3  8.32    6.61     23.86    33.68  --------  F3V          
M  20888 N/A       04:28:36.49 -32:27:56.4  7.88    8.14      5.22    26.06  --------  F3V          
M  20902 N/A       04:28:50.25 +02:22:17.9  8.01   13.38     62.07   -53.03  --------  F3V          
M  21121 N/A       04:31:35.87 -31:31:09.3  7.56   13.45    -54.48  -103.37  --------  F3V          
M  21396 N/A       04:35:34.47 -52:48:20.2  9.52    5.86     -8.51    17.70  --------  F3V          
M  21418 N/A       04:35:50.03 -20:00:54.4  8.52    4.45     -8.14    -3.62  --------  F3V          
M  21430 N/A       04:36:03.77 -18:43:34.0  9.56    3.04     -6.03   -23.17  --------  F2/F3V       
M  21861 N/A       04:42:03.48 -37:08:39.5  5.04   36.16     46.90   193.14  --------  F3V          
M  22047 N/A       04:44:32.33 -18:53:46.9  8.63    6.78     15.12     5.80  --------  F3V          
M  22053 N/A       04:44:34.53 -51:35:34.9  9.44    7.16     17.26    15.72  --------  F3V          
M  22226 N/A       04:46:49.53 -26:18:08.8  7.85   12.80     34.34    -4.63  --------  F3V          
M  22251 N/A       04:47:22.16 -57:08:57.2  9.30    3.36      8.22     6.82  --------  F3V          
M  22338 N/A       04:48:38.50 -71:01:10.8  9.81    5.97     19.99    40.55  --------  F2/F3V       
M  22551 N/A       04:51:13.00 -43:03:06.0  8.08    8.38     35.41    71.39 04512-4303 F3V          
M  22579 N/A       04:51:32.41 -40:24:50.5  9.27    5.55    -24.41     1.90  --------  F3V          
M  22655 N/A       04:52:23.45 -61:32:23.9  9.06    3.30     -8.51    -3.89  --------  F2/F3V       
M  22763 N/A       04:53:49.96 -83:51:56.8  9.05    5.04      5.62    16.27  --------  F3V          
M  22835 N/A       04:54:48.56 -20:23:22.2  8.45    3.63     36.00    -6.10  --------  F3V          
M  22844 N/A       04:54:53.03 -58:32:51.5  6.11   32.38    100.99    68.25  --------  F3V          
M  23172 N/A       04:59:05.79 -12:46:01.0  8.12   13.06     10.66   -17.22  --------  F3V          
M  23185 N/A       04:59:20.47 -36:52:17.2  7.11   13.80    -48.42   114.88  --------  F3V          
M  23235 N/A       05:00:00.70 -43:17:36.2  8.49    7.96      4.68    49.11  --------  F3V          
M  23771 N/A       05:06:32.02 -28:33:37.0  9.52    0.66     24.70   -13.86  --------  F3V          
M  23805 N/A       05:06:58.87 -28:39:21.4  9.74    6.48     17.92   -16.17  --------  F2/F3V       
M  23940 N/A       05:08:42.40 -43:14:08.6 10.02    4.72     20.96   -35.99  --------  F3V          
M  23973 N/A       05:09:08.98 -51:56:09.5  9.13    2.24     -9.08    27.97  --------  F3V          
M  24017 N/A       05:09:44.51 +64:55:10.2  6.37   25.27    -16.75  -182.20  --------  F3V:         
M  24414 N/A       05:14:18.20 -32:47:43.0  9.48    6.19    -17.33     6.82  --------  F3V          
M  24438 N/A       05:14:34.43 -13:55:27.9  8.00    9.88      3.94     5.28  --------  F3V          
M  24554 N/A       05:16:02.79 -47:28:05.0  8.42    4.88     20.83    29.86  --------  F3V          
M  24715 N/A       05:18:03.85 -43:48:16.3  8.80    2.63      1.93     4.23  --------  F2/F3V       
M  24859 N/A       05:19:44.82 -52:02:17.4  8.13    4.83     20.37    19.64  --------  F3V          
M  25020 N/A       05:21:26.14 -45:20:28.2  8.40   10.00     -9.79    27.55  --------  F3V          
M  25124 N/A       05:22:39.98 -31:44:20.7  9.15    6.56      2.92    38.50  --------  F2/F3V       
M  25183 N/A       05:23:12.32 -31:44:55.5  7.53   14.96    -89.59   -76.72 05232-3145 F3V          
M  25256 N/A       05:24:05.30 -47:20:26.0  8.03   14.33     -5.73   -40.28  --------  F3V          
M  25364 N/A       05:25:30.74 -14:07:30.7  8.27    6.54     -3.52    17.25  --------  F3V          
M  25506 N/A       05:27:15.75 -46:05:39.3  7.67   14.74     16.44   -41.78  --------  F3V          
M  25527 N/A       05:27:30.94 -27:16:09.1  8.87    3.89     -5.61   -13.11  --------  F3V          
M  25564 N/A       05:27:51.96 -29:34:26.8  8.58    5.48     13.43    10.35  --------  F3V          
M  25743 N/A       05:29:47.90 -56:13:21.1  9.74    5.45     37.48    26.27  --------  F3V          
M  26198 N/A       05:35:02.13 -35:28:26.1  8.29    5.12      7.27     4.37  --------  F3V          
M  26318 N/A       05:36:17.37 -46:01:22.6  8.23    8.50     29.64    11.12  --------  F3V          
M  26340 N/A       05:36:32.91 -51:46:30.0  8.26    7.24     17.51    25.67  --------  F3V          
M  26379 N/A       05:37:01.17 -51:56:55.7  8.66    4.99    -18.08   -34.91  --------  F3V          
M  26453 N/A       05:37:39.63 -28:37:34.6  7.26   16.80     24.24    -3.92  --------  F3V          
M  26511 N/A       05:38:16.14 -14:20:28.8  8.31   12.17     14.08   -34.92  --------  F3V          
M  26528 N/A       05:38:33.17 -28:50:11.4  7.97    9.52    -21.90    34.73  --------  F3V          
M  26531 N/A       05:38:36.46 -41:17:47.3  7.93   11.74     -5.65   -18.95 05386-4118 F3V          
M  26591 N/A       05:39:08.06 -17:49:52.5  8.20    7.95    -59.63    30.49 05393-1751 F3V          
M  26651 N/A       05:39:51.50 +24:13:31.6  7.12   18.64     -3.06    40.18  --------  F3V          
M  26981 N/A       05:43:30.19 -39:24:24.8  6.25   18.73     48.43     3.90  --------  F3V          
M  27002 N/A       05:43:41.19 -37:42:32.0  8.48    6.04     10.49    31.74  --------  F3V          
M  27233 N/A       05:46:16.20 -58:46:29.1  8.80    7.42    -26.04    -9.06  --------  F3V          
M  27275 N/A       05:46:49.17 -48:23:47.3  8.07   10.24     -0.14   -26.49  --------  F3V          
M  27391 N/A       05:48:02.47 -30:55:08.1  9.12    7.12     -4.08     3.52  --------  F3V          
M  27440 N/A       05:48:36.47 -20:38:01.2  8.59    9.86      3.29   -28.05  --------  F3V          
M  27596 N/A       05:50:35.63 -63:34:52.0  8.76    7.28    -17.39    -4.86  --------  F3V          
M  27925 N/A       05:54:32.66 -35:05:06.4  8.12    5.47      0.70   -13.93  --------  F3V          
M  27952 N/A       05:54:51.47 -70:30:32.3  8.28   11.66     -8.68   178.26  --------  F3V          
M  27953 N/A       05:54:51.70 -49:00:03.6  9.45    3.12      1.59     9.68  --------  F2/F3V       
M  27978 N/A       05:55:00.33 -50:59:19.2  7.58   14.21     41.73    11.13  --------  F3V          
M  28040 N/A       05:55:48.35 -44:18:40.4  8.59    7.08     22.48  -104.25  --------  F3V          
M  28305 N/A       05:58:53.88 -53:48:03.9  8.28   10.41     18.75   -32.21  --------  F3V          
M  28369 N/A       05:59:37.25 -16:47:10.4  7.63    8.89    -27.70    14.44  --------  F3V          
M  28427 N/A       06:00:11.15 -30:51:51.2  8.22    8.69      2.51    -3.24  --------  F3V          
M  28437 N/A       06:00:18.61 -66:13:27.3  9.52    5.62     18.38   -27.52  --------  F3V          
M  28483 N/A       06:00:48.60 -46:00:45.8  8.90    7.51    -16.66    13.97  --------  F2/F3V       
M  28591 N/A       06:02:06.47 -27:25:38.2  7.18   17.96     -7.04   -98.15 06021-2726 F3V          
M  28823 N/A       06:05:03.38 +42:58:53.8  5.90   19.38    -44.61  -144.20  --------  F3V          
M  28987 N/A       06:06:59.77 -46:12:20.3  6.83   21.38    -90.93   -25.79  --------  F3V          
M  29007 N/A       06:07:15.13 -21:31:47.4  8.49    7.75     11.19   -12.17  --------  F2/F3V       
M  29143 N/A       06:08:49.47 -36:07:46.8  8.02   10.25     79.39  -129.60  --------  F3V          
M  29228 N/A       06:09:45.06 -83:31:21.4  8.51    6.56    -37.07    35.04  --------  F3V          
M  29250 N/A       06:10:01.74 -52:47:57.9  8.49    4.98     34.37    14.07  --------  F2/F3V       
M  29311 N/A       06:10:49.95 -59:48:02.0  8.03   10.25      5.94   112.95  --------  F3V          
M  29467 N/A       06:12:31.39 -43:00:22.8  7.79   10.43    -14.31     9.65  --------  F3V          
M  29721 N/A       06:15:36.35 +16:26:58.2  8.96    5.47     45.73   -84.46  --------  F3V          
M  29799 N/A       06:16:26.19 -15:02:12.9 10.02    4.73    -10.34     1.37  --------  F3V          
M  29954 N/A       06:18:20.73 -69:09:44.4  7.60   14.92      2.75   -49.27  --------  F3V          
M  30044 N/A       06:19:18.53 -48:24:32.1  7.96    9.66     -7.13    13.18  --------  F3V          
M  30174 N/A       06:20:56.41 -29:40:15.0  6.99   10.01     41.44   -77.97  --------  F3V          
M  30291 N/A       06:22:18.68 -29:51:34.3  8.31   10.15     -0.87   -22.14  --------  F3V          
M  30378 N/A       06:23:15.77 -30:56:43.8  7.68   13.53    -20.35     0.42  --------  F3V          
M  30410 N/A       06:23:39.61 -33:19:09.9  7.43   10.53    -23.98    58.47  --------  F3V          
M  30676 N/A       06:26:45.71 -46:59:19.3  8.38    8.62   -112.54     9.57  --------  F3V          
M  30706 N/A       06:27:07.59 -37:53:43.8  6.48   20.09     -1.38    44.75 06271-3754 F3V          
M  30849 N/A       06:28:42.43 -41:04:29.5  6.32   12.37     39.62    13.94  --------  F2/F3V       
M  31317 N/A       06:34:03.71 -30:20:13.6  8.11    9.32     13.47    -7.84  --------  F2/F3V       
M  31612 N/A       06:36:59.22 -56:15:29.0  9.50    4.67    -14.04    13.70  --------  F3V          
M  31779 N/A       06:38:41.74 -76:30:50.9 10.00    4.51     -9.08    -4.22  --------  F3V          
M  32026 N/A       06:41:24.03 -20:50:53.3  8.64    5.77      1.88   -20.19  --------  F3V          
M  32161 N/A       06:42:57.08 -15:44:03.0  7.80   10.52     38.94    -5.11  --------  F3V          
M  32205 N/A       06:43:19.74 -26:28:14.1  8.13    9.07     -4.10   -10.76  --------  F3V          
M  32347 N/A       06:45:07.18 -13:12:28.1  9.31    6.29    -27.11    -3.21  --------  F2/F3V       
M  32500 N/A       06:46:58.57 -87:01:29.8  6.46   25.55      4.64     4.20  --------  F3V          
M  32837 N/A       06:50:41.95 -57:23:11.0  8.93    5.92     -4.30    17.23  --------  F3V          
M  33158 N/A       06:54:11.17 -13:38:21.4  7.82   10.79     -2.98   -18.83  --------  F3V          
M  33320 N/A       06:55:50.74 -63:18:59.8  9.10    9.70      2.27    -6.09  --------  F3V          
M  33685 N/A       06:59:52.42 -15:01:18.2  7.39   14.93      4.41    -0.99  --------  F2/F3V       
M  33930 N/A       07:02:28.13 -38:03:32.6  7.94    4.54    -19.25    43.00  --------  F2/F3V       
M  33994 N/A       07:03:12.88 -45:01:28.5  9.34    4.22    -10.78   -12.84  --------  F3V          
M  34138 N/A       07:04:44.45 -31:56:43.6  7.35   11.45    -20.43     6.68  --------  F3V          
M  34209 N/A       07:05:35.08 -51:23:02.5  8.86    8.50     -3.22    14.61  --------  F3V          
M  34322 N/A       07:06:55.25 -45:03:04.5  8.67    7.15    -16.01    10.48  --------  F3V          
M  34915 N/A       07:13:27.11 -74:09:26.0  8.91    6.47     24.56   -69.21  --------  F3V          
M  34992 N/A       07:14:22.50 -61:04:11.2  7.17   16.50   -114.68    16.91  --------  F3V          
M  35258 N/A       07:17:05.80 -14:50:49.5  7.41    9.50      5.62    37.61  --------  F3V          
M  35323 N/A       07:17:46.99 -25:59:08.4  7.83   13.46    -20.40    29.17 07178-2559 F3V          
M  35337 N/A       07:17:57.64 -13:53:15.1  7.53   11.20    -56.05    68.40  --------  F3V          
M  35560 N/A       07:20:18.59 -17:51:54.0  8.50   12.69    -29.60    54.63  --------  F3V          
M  35899 N/A       07:24:02.12 -12:45:48.1  8.91    6.80    -41.01    -9.80  --------  F3V          
M  35998 N/A       07:25:08.32 -13:45:07.1  5.79   28.72   -202.90    -0.91  --------  F3V          
M  36015 N/A       07:25:19.04 -41:09:27.2  7.58   11.71     25.64    58.55  --------  F3V          
M  36493 N/A       07:30:29.58 -45:40:10.6  8.42    9.27      9.52    36.02  --------  F3V          
M  36683 N/A       07:32:46.24 -20:47:31.0  8.61    1.97    -24.05    42.09  --------  F3V          
M  37154 N/A       07:38:08.11 -28:44:21.0  8.06   10.47     11.32   -66.76  --------  F3V          
M  37164 N/A       07:38:14.23 -67:26:52.4  7.36    9.34     35.85   -36.10  --------  F3V          
M  37416 N/A       07:40:52.99 -49:41:51.8  8.32    7.65     20.24   -13.67  --------  F3V          
M  37669 N/A       07:43:44.13 -63:17:32.5  8.73    6.61    -46.30    43.35  --------  F2/F3V       
M  37924 N/A       07:46:18.23 -71:43:13.1  7.57   10.67      5.41    57.24  --------  F3V          
M  38388 N/A       07:51:49.20 -20:43:14.3  6.78   15.31     59.50   -29.37  --------  F3V          
M  38478 N/A       07:52:50.90 -76:36:49.8  8.83    5.83     -0.97   -26.50  --------  F3V          
M  38565 N/A       07:53:45.82 -68:00:33.8  8.76    7.13    -34.11    31.65  --------  F3V          
M  38736 N/A       07:55:49.87 -64:42:36.0  9.15    4.67    -11.82    58.31  --------  F3V          
M  38929 N/A       07:57:55.54 -62:03:53.5  9.06    6.90    -10.42    66.01  --------  F3V          
M  39476 N/A       08:04:05.77 -21:48:59.3  8.03    7.93     -6.41   -21.04  --------  F3V          
M  39560 N/A       08:05:01.95 -15:55:07.5  8.75    6.97    -30.90    -2.59  --------  F3V          
M  39660 N/A       08:06:18.42 -61:32:03.3  9.00    5.19    -23.07    75.98  --------  F3V          
M  39874 N/A       08:08:42.44 +13:38:27.2  6.25   11.72      2.56   -13.08  --------  F3V          
M  39902 N/A       08:08:59.29 -29:14:30.3  9.39    3.70     -0.52   -20.42  --------  F3V          
M  40029 N/A       08:10:34.44 -39:39:52.2  7.76    7.34    -22.34    39.57  --------  F3V          
M  40539 N/A       08:16:38.73 -33:10:38.5  8.54   12.08    -11.09   -14.85  --------  F3V          
M  40606 N/A       08:17:25.89 -54:29:06.5  8.76    7.08    -73.14   112.27  --------  F3V          
M  40799 N/A       08:19:36.92 -46:26:23.8  8.54    6.50     13.86   -33.15  --------  F3V          
M  40842 N/A       08:20:03.24 -14:36:45.8  8.08   10.04    -90.02    53.93  --------  F3V          
M  40998 N/A       08:22:00.35 -60:37:12.9  8.74    5.60    -31.68    37.80  --------  F2/F3V       
M  41161 N/A       08:23:54.13 -13:37:33.1  8.16    8.45     17.74   -23.38  --------  F3V          
M  41211 N/A       08:24:35.02 -03:45:04.4  5.61   36.75   -211.00   -25.83  --------  F3V          
M  41282 N/A       08:25:19.00 -21:02:45.4  6.01   29.46    -34.39    61.85  --------  F2/F3V       
M  41563 N/A       08:28:28.48 -17:23:41.5  8.83    9.49    -33.37   -25.95  --------  F3V          
M  41591 N/A       08:28:44.62 -61:05:33.3  9.03    1.91    -10.12    23.24  --------  F3V          
M  41841 N/A       08:31:51.72 +29:42:40.5  8.22   10.18     -8.42    -7.64  --------  F3V          
M  41849 N/A       08:31:58.86 -16:53:05.7  9.22    5.03     13.69   -46.17  --------  F3V          
M  41870 N/A       08:32:16.16 -37:55:05.0  8.18    6.55    -17.62     1.67  --------  F3V          
M  42062 N/A       08:34:25.45 -21:12:07.8  8.24    8.11     -1.64    12.32  --------  F2/F3V       
M  42148 N/A       08:35:29.05 -20:21:14.9  8.50    5.64      9.71   -26.13  --------  F3V          
M  42178 N/A       08:35:52.34 -56:22:22.0  7.06   17.52   -135.46    84.62  --------  F3V          
M  42212 N/A       08:36:22.18 -78:29:44.2  8.42    8.58    -69.14    82.61  --------  F3V          
M  42644 N/A       08:41:23.17 -72:35:19.4  7.07   15.93    -76.83    77.47  --------  F3V          
M  42668 N/A       08:41:47.47 -25:40:34.3  9.23    6.37    -42.32    18.33  --------  F3V          
M  42784 N/A       08:43:02.86 -17:11:50.9  8.91    0.52    -17.89     9.77  --------  F3V          
M  43324 N/A       08:49:37.66 -62:30:30.1  7.42   11.40     37.91   -44.28  --------  F3V          
M  43507 N/A       08:51:43.54 -09:07:31.4  8.15   11.26    -40.37   -36.64  --------  F3V          
M  43626 N/A       08:53:06.17 -22:07:01.1  8.06   11.03    -43.89    -6.09  --------  F3V          
M  43871 N/A       08:56:13.52 +24:26:51.8  6.74   12.65    107.09   -69.88  --------  F3V          
M  43995 N/A       08:57:31.69 -00:39:28.2  8.31    9.98    -32.88   -35.19  --------  F3V          
M  44143 N/A       08:59:24.18 -59:05:01.3  5.17   38.20   -174.60   281.78 08594-5905 F3V          
M  44218 N/A       09:00:23.39 -70:50:07.2  9.66    7.47    -47.22    20.84  --------  F3V          
M  44364 N/A       09:02:05.20 -27:48:50.6  8.09    7.66     -0.37   -46.08  --------  F3V          
M  44566 N/A       09:04:48.76 -25:39:44.8  7.99    6.46      3.04     0.87  --------  F3V          
M  44591 N/A       09:05:04.69 -24:11:24.0  8.38    8.84     -9.25   -22.91  --------  F2/F3V       
M  44681 N/A       09:06:21.33 -16:07:04.9  8.84    2.96     -0.85     1.43  --------  F3V          
M  44767 N/A       09:07:26.43 -58:25:25.2  8.51    9.86    -10.30    31.34  --------  F3V          
M  44797 N/A       09:07:44.73 -34:07:20.7  8.02   11.54    -40.91    25.68  --------  F3V          
M  44841 N/A       09:08:10.00 -31:06:08.1  9.43    1.99     -8.48     6.51  --------  F3V          
M  44889 N/A       09:08:46.48 -54:34:30.6  8.69    5.78     -6.29    19.31  --------  F2/F3V       
M  44919 N/A       09:09:03.37 -27:01:49.3  8.92    6.48     69.70   -13.11  --------  F3V          
M  45016 N/A       09:10:07.75 -65:29:22.1  7.30   12.88    -28.01    60.72  --------  F3V          
M  45055 N/A       09:10:35.01 -16:58:20.8  8.05   10.15    -54.46    -5.19  --------  F3V          
M  45151 N/A       09:11:55.66 -44:11:21.0  8.91    8.76    -84.55    41.35  --------  F3V          
M  45312 N/A       09:14:08.06 -42:28:03.1  8.03    9.48    -16.85    -2.97  --------  F3V          
M  45491 N/A       09:16:10.05 -21:11:50.1  7.73   14.42   -111.49    15.54  --------  F3V          
M  45594 N/A       09:17:34.14 -63:23:14.5  8.32   11.57    -28.33    43.44  --------  F3V          
M  45636 N/A       09:18:08.66 -27:17:02.8  8.47    9.49     36.29   -60.57  --------  F3V          
M  45638 N/A       09:18:08.94 -22:40:31.9  8.10   11.37   -104.16     5.77  --------  F3V          
M  45791 N/A       09:20:11.79 -60:29:11.1  8.07    8.75    -33.84    34.97  --------  F3V          
M  45836 N/A       09:20:43.76 +51:15:57.8  6.14   34.48    -34.76   145.35 09207+5116 F3V          
M  45849 N/A       09:20:50.76 -42:49:43.6  8.01    8.22      3.64   -29.46  --------  F3V          
M  46010 N/A       09:23:00.43 -65:31:32.7  8.77    9.24    -18.39    17.98  --------  F3V          
M  46177 N/A       09:24:57.35 -67:55:17.4  7.72   11.33    -50.68   114.85  --------  F3V          
M  46193 N/A       09:25:07.41 -42:15:09.6  8.36    4.19     -9.24    14.64  --------  F3V          
M  46285 N/A       09:26:20.23 -25:06:20.5  8.53    9.46     10.77   -25.35  --------  F3V          
M  46312 N/A       09:26:38.87 -60:40:35.2  9.33    3.63    -12.79    17.69  --------  F3V          
M  46382 N/A       09:27:27.51 -28:23:41.0  8.59    3.90    -37.38    26.84  --------  F3V          
M  46566 N/A       09:29:47.73 +55:44:42.8  6.50   22.55   -132.20   -42.17  --------  F3Vs         
M  46679 N/A       09:30:59.87 -74:09:11.6  8.21    9.51    -16.78    30.65  --------  F3V          
M  46724 N/A       09:31:28.27 -41:54:15.9  8.15    6.63    -27.19    13.80  --------  F2/F3V       
M  46810 N/A       09:32:18.39 -28:37:40.0  6.43   13.30    -88.84    43.79  --------  F3V          
M  46934 N/A       09:33:57.60 -31:56:27.1  7.55   15.62   -132.52   116.02  --------  F3V          
M  47048 N/A       09:35:16.70 -49:07:48.9  8.55   10.41     27.38    18.27  --------  F2/F3V       
M  47161 N/A       09:36:36.70 -42:05:05.3  9.29    8.61    -33.90    16.78  --------  F3V          
M  47535 N/A       09:41:27.95 -21:47:28.7  8.86    7.76     26.30    -6.07  --------  F3V          
M  47631 N/A       09:42:42.74 +35:05:36.1  6.12   18.76    -20.00   -53.00  --------  F3V          
M  47668 N/A       09:43:12.52 -22:19:19.2  8.20    7.23    -81.68     4.31  --------  F3V          
M  47766 N/A       09:44:17.80 -33:50:55.1  8.39    8.46    -17.32    12.08  --------  F3V          
M  47791 N/A       09:44:36.54 +64:59:02.7  6.18    9.29    -54.96    19.22  --------  F3Vn         
M  47919 N/A       09:45:59.77 -35:51:49.6  6.88   18.09    -14.18   -83.49  --------  F3V          
M  47957 N/A       09:46:21.67 -27:16:33.9  7.01   18.79    -49.51   -65.94  --------  F3V          
M  48079 N/A       09:48:05.07 -54:34:42.2  8.77    9.39    -14.26     3.52  --------  F3V          
M  48100 N/A       09:48:26.05 -63:59:00.9  8.72    7.65    -98.80    74.58  --------  F3V          
M  48170 N/A       09:49:06.56 -19:38:47.9  7.97    7.55     -0.01   -15.11  --------  F3V          
M  48194 N/A       09:49:29.09 -18:19:08.5  8.72    1.66    -17.12     2.97  --------  F2/F3V       
M  48225 N/A       09:49:57.53 -12:47:55.9  8.58    5.82     -0.58   -29.10  --------  F3V          
M  48240 N/A       09:50:04.20 -29:54:19.5  7.98   12.70    -16.06   -77.68  --------  F3V          
M  48274 N/A       09:50:30.21 -41:19:54.9  9.46    6.28    -21.98   -19.76  --------  F3V          
M  48508 N/A       09:53:33.49 -29:44:15.9  9.26    7.52      6.96   -37.39  --------  F3V          
M  48513 N/A       09:53:36.96 -42:18:37.4  7.41   11.05    -35.40   -27.78  --------  F3V          
M  48719 N/A       09:56:13.75 -64:38:43.1  8.98    7.50     10.65   -10.65  --------  F3V          
M  48895 N/A       09:58:26.04 +27:45:32.3  6.48   14.98   -116.60   -28.35  --------  F3V          
M  48906 N/A       09:58:34.56 -24:20:10.0  8.04    9.39    -43.78    23.76  --------  F3V          
M  49238 N/A       10:03:04.90 -58:36:42.0  8.15    9.07    -25.69    51.92  --------  F3V          
M  49420 N/A       10:05:16.56 -33:53:09.5  9.51    4.95    -23.93     7.93  --------  F3V          
M  49475 N/A       10:06:04.05 -42:31:29.4  7.43   13.34    -26.13     1.30  --------  F3V          
M  49548 N/A       10:07:00.50 +38:01:27.0  7.95    5.53      5.99    -3.83  --------  F3V          
M  49556 N/A       10:07:05.66 -17:29:03.8  7.85    6.18    -25.10    10.51  --------  F3V          
M  49561 N/A       10:07:07.61 -21:15:20.6  6.66   12.63     60.06     2.53  --------  F3V          
M  49612 N/A       10:07:32.84 -74:49:49.1  9.38    5.40    -39.52    31.48  --------  F3V          
M  49714 N/A       10:09:00.02 -49:46:59.9  7.99   13.17   -138.61    19.32  --------  F3V          
M  49796 N/A       10:09:53.20 -25:23:33.3 10.30    3.43    -11.31     7.93  --------  F2/F3V       
M  50231 N/A       10:15:15.47 -69:38:11.6  7.88   12.43     50.13    33.15  --------  F3V          
M  50246 N/A       10:15:33.77 -18:56:04.3  8.25    8.45    -83.70     9.67  --------  F3V          
M  50361 N/A       10:16:59.13 -30:55:19.8  8.19    8.59    -46.34    11.11  --------  F3V          
M  50721 N/A       10:21:22.81 -37:21:06.6  8.70    5.18    -18.89    12.42  --------  F3V          
M  50813 N/A       10:22:27.02 -40:58:51.5  9.21    4.18    -26.55    11.03  --------  F3V          
M  51259 N/A       10:28:14.56 -36:13:12.6  7.45   13.55     -8.13   -26.71  --------  F3V          
M  51300 N/A       10:28:43.70 -64:35:39.0  9.21    8.00    -15.57    12.08  --------  F3V          
M  51350 N/A       10:29:19.95 -30:32:23.3  8.58    6.39     31.91    -3.98  --------  F3V          
M  51713 N/A       10:33:56.58 -80:31:00.3  7.18   11.96      7.34    58.27  --------  F3V          
M  51730 N/A       10:34:09.86 -45:44:30.2  8.26    7.20   -126.83    29.96  --------  F3V          
M  51733 N/A       10:34:13.26 -24:18:07.7  7.88   12.36    -54.70    -7.41  --------  F3V          
M  51914 N/A       10:36:21.42 +36:19:36.9  6.29   21.60     36.92   -33.84  --------  F3V          
M  52292 N/A       10:41:06.12 -14:21:29.2  8.10   11.99     14.15     2.63  --------  F2/F3V       
M  52384 N/A       10:42:26.59 -33:39:20.3  7.70    7.39    -74.45     7.36  --------  F3V          
M  52417 N/A       10:42:54.37 -22:30:31.5  7.92    9.43     11.49   -51.75  --------  F3V          
M  53255 N/A       10:53:30.82 -72:22:09.3  8.75    3.97     -3.22     5.68  --------  F3V          
M  53292 N/A       10:53:57.10 -34:30:59.6  8.11    8.66     44.86   -59.32  --------  F3V          
M  53500 N/A       10:56:40.45 -50:36:28.0  7.28   20.02     89.48   -48.59  --------  F3V          
M  53574 N/A       10:57:37.53 -41:07:55.7  7.91   10.55     80.99   -43.94  --------  F3V          
M  53820 N/A       11:00:41.71 -12:38:16.3  8.26    5.25     -9.46    18.75  --------  F3V          
M  53900 N/A       11:01:42.53 -44:37:32.6  8.46   11.78     15.47   -48.76 11017-4438 F3V          
M  54003 N/A       11:02:51.91 +30:24:54.6  8.07    8.04     12.21    -3.92  --------  F3V          
M  54112 N/A       11:04:20.99 -46:03:30.5  9.06    7.05     11.06   -72.93  --------  F3V          
M  54138 N/A       11:04:32.02 -21:07:35.7  8.02    7.23     -2.90   -35.62  --------  F2/F3V       
M  54735 N/A       11:12:23.94 -74:12:33.8  7.97    9.89      6.74     6.74  --------  F3V          
M  54903 N/A       11:14:32.31 -42:51:10.9  7.29   10.33    -25.61   -19.67  --------  F3V          
M  54938 N/A       11:15:02.40 -33:19:03.9  6.98   16.10   -143.89    55.33  --------  F3V          
M  55109 N/A       11:17:00.06 -54:46:37.3  6.77   18.42     55.54   -60.25  --------  F3V          
M  55164 N/A       11:17:38.86 -34:44:14.4  6.44   21.42    -27.55   -16.83  --------  F3V          
M  55184 N/A       11:17:55.50 -37:11:47.6  8.10   10.54    -49.61    19.99  --------  F3V          
M  55190 N/A       11:17:59.48 -49:34:05.3  9.07    5.98    -18.43    12.77  --------  F3V          
M  55248 N/A       11:18:53.49 -18:21:40.1  9.49    7.79    -44.35     0.40  --------  F3V          
M  55381 N/A       11:20:25.72 -18:55:07.1  9.02    7.10    -43.51     0.13  --------  F3V          
M  55399 N/A       11:20:42.46 -35:43:10.7  7.60   11.23     16.75   -56.50  --------  F3V          
M  55407 N/A       11:20:47.81 -60:30:42.0  8.71    7.12   -105.08    14.96  --------  F3V          
M  55457 N/A       11:21:27.35 -71:47:09.4  8.10    3.43    -36.56     6.05  --------  F3V          
M  55551 N/A       11:22:42.70 -17:18:50.5  9.63    1.77     13.30   -31.74  --------  F3V          
M  55586 N/A       11:23:10.35 -51:12:07.7  9.52    3.77    -37.41    16.97  --------  F3V          
M  55918 N/A       11:27:39.57 -41:43:26.2  9.78    2.51     18.09   -29.37  --------  F3V          
M  56396 N/A       11:33:43.30 -22:27:08.9  8.33    9.00    -79.72     0.61  --------  F3V          
M  56505 N/A       11:35:02.87 -30:43:28.2  7.23    7.86    -87.26     2.55  --------  F3V          
M  56615 N/A       11:36:30.62 -41:56:17.3  8.77    3.40    -11.29    -4.60  --------  F3V          
M  56664 N/A       11:37:08.11 -39:28:12.0  8.70   10.37     31.76  -106.75  --------  F3V          
M  57027 N/A       11:41:32.57 -77:03:16.9  6.93    9.54     21.98   -15.57  --------  F3V          
M  57052 N/A       11:41:45.26 -50:37:31.7  7.38   14.26    -83.16    45.22  --------  F3V          
