M HIP_ID  Dist       RA_J2000   DEC_J2000   V_MAG Parallax  PM_RA   PM_DEC      CCDM      Sp_Type   
M  51025 N/A       10:25:27.07 -64:06:58.8  8.80    2.48    -17.27     3.31  --------  B8V          
M  51151 N/A       10:26:56.34 -69:52:57.5  8.52    0.33     -7.91     4.66  --------  B8V          
M  51154 N/A       10:26:57.74 -73:15:41.4  9.09    1.78     -4.37    -7.06 10270-7316 B8V          
M  51169 N/A       10:27:06.61 -68:29:54.4  8.25    4.09    -16.75     2.91 10271-6830 B8V          
M  51286 N/A       10:28:32.22 -51:04:18.8  8.10    1.65     -5.12     5.83  --------  B8V          
M  51421 N/A       10:30:06.83 -68:33:07.2  7.97    2.26     -5.37     3.46  --------  B8V          
M  51484 N/A       10:30:55.11 -55:42:22.8  9.01    1.63    -18.31     8.99  --------  B8V          
M  51692 N/A       10:33:34.96 -65:02:28.3  8.93    2.26    -12.98     1.57  --------  B8V          
M  51822 N/A       10:35:14.44 -64:13:16.1  8.71    2.46    -15.83     2.02  --------  B7/B8V       
M  51848 N/A       10:35:34.56 -64:17:26.6  8.94    1.30    -17.25     1.86  --------  B8V          
M  51865 N/A       10:35:47.49 -54:17:32.9  8.63    1.46    -14.67     5.92  --------  B8V          
M  52160 N/A       10:39:22.83 -64:06:42.4  6.33    6.80    -16.97    10.20  --------  B8V          
M  52599 N/A       10:45:20.51 +45:33:58.7  6.97    4.74      8.96     1.82  --------  B8V          
M  52861 N/A       10:48:38.95 -61:08:37.4  8.29    2.36    -15.17     1.63  --------  B8V          
M  52879 N/A       10:48:52.30 -67:34:24.8  8.82    3.15     -8.21     4.79  --------  B8V          
M  54026 N/A       11:03:12.84 -63:03:59.8  8.13    2.32     -8.50     4.79  --------  B8V          
M  54255 N/A       11:05:57.57 -27:17:16.2  5.69    4.08     34.44   -17.10  --------  B8V          
M  54390 N/A       11:07:40.76 -56:39:38.1  8.20    0.80     -8.50     1.93  --------  B8Vn...      
M  54542 N/A       11:09:41.02 -54:42:53.2  7.07    3.62    -27.66     3.26  --------  B8V          
M  54684 N/A       11:11:40.39 -60:18:38.9  6.68    3.94    -19.43    -8.22  --------  B8V          
M  54740 N/A       11:12:29.81 -71:44:57.8  7.54    3.37    -25.48    -1.53  --------  B8V          
M  54790 N/A       11:13:00.89 -57:02:06.6  8.77    1.01    -11.17     1.17  --------  B8V          
M  55083 N/A       11:16:38.81 -75:13:19.2  8.53    3.02    -12.73     1.60  --------  B8V          
M  55480 N/A       11:21:45.96 -22:06:18.8  7.34    4.34    -24.25     3.40  --------  B8V          
M  55933 N/A       11:27:46.81 -72:04:12.7  8.52    0.96     -6.87     4.20  --------  B8V          
M  56086 N/A       11:29:47.63 -67:04:39.2  8.35    1.96     -3.23    -7.22  --------  B8V          
M  56978 N/A       11:40:50.05 -71:39:20.5  8.56    2.16    -16.25     0.66  --------  B8V          
M  57409 N/A       11:46:09.46 -73:36:14.3  8.11    3.30    -14.77    -1.40  --------  B8V          
M  57438 N/A       11:46:30.37 -65:35:24.4  9.05    0.43    -12.44    -1.50  --------  B8V          
M  57451 N/A       11:46:36.40 -64:45:57.5  6.89    5.50    -15.20    -2.27  --------  B8V          
M  58499 N/A       11:59:48.92 -68:20:04.0  8.05    4.14    -18.81    -0.19  --------  B8V          
M  58613 N/A       12:01:11.57 -64:14:54.0  8.94    3.04    -10.39    -6.08  --------  B8V          
M  58627 N/A       12:01:23.46 -71:13:38.0  8.62    1.53     -5.68    -2.26  --------  B8V          
M  59605 N/A       12:13:24.32 -75:14:10.5  8.61    1.85     -9.08    -2.55  --------  B8V          
M  59685 N/A       12:14:22.02 +47:02:53.0  8.19    1.83     -8.69    -3.72  --------  B8V          
M  60099 N/A       12:19:29.98 -53:01:30.7  8.59    1.43    -12.98     0.63  --------  B8V          
M  60189 N/A       12:20:33.64 -22:12:57.2  5.20    8.47   -109.68   -27.71 12206-2213 B8V          
M  60786 N/A       12:27:31.29 -55:49:22.4  8.77    1.89    -11.98    -0.52  --------  B8V          
M  60859 N/A       12:28:25.11 -62:04:32.4  8.23    2.92    -16.55    -9.12  --------  B8V          
M  60912 N/A       12:29:00.53 -83:48:09.6  6.61    4.52    -15.58     7.20  --------  B8V          
M  61324 N/A       12:33:50.23 -58:06:56.5  8.60    1.45     -9.62     1.52  --------  B8V          
M  61626 N/A       12:37:51.12 -57:51:56.2  7.57    1.22    -11.43    -0.31  --------  B8V          
M  61787 N/A       12:39:50.98 -67:02:26.6  8.16    3.61    -13.94    -2.28  --------  B8V          
M  61796 N/A       12:39:55.85 -66:30:40.0  6.26    9.23    -34.25    -6.57  --------  B8V          
M  61800 N/A       12:39:56.99 +36:59:53.6  8.76    2.18     -0.24    -4.54  --------  B8V          
M  62224 N/A       12:45:10.21 -56:19:44.9  8.70    1.45    -13.54    -2.56  --------  B8V          
M  62448 N/A       12:47:53.64 -24:51:05.9  6.43    3.82    -41.50    36.50  --------  B8V          
M  62786 N/A       12:51:56.93 -39:40:49.5  5.99    7.01    -27.07   -18.97  --------  B7/B8V       
M  62823 N/A       12:52:25.05 -58:44:48.7  8.39    0.94    -12.15    -9.08  --------  B8V          
M  63210 N/A       12:57:04.36 -51:11:55.5  5.17    6.80    -29.54   -14.82  --------  B8V          
M  64053 N/A       13:07:38.28 -53:27:35.1  5.70   10.06    -36.87   -20.40  --------  B8V          
M  64301 N/A       13:10:44.29 -64:31:32.3  8.38    2.21    -12.05    -4.28  --------  B8Vn         
M  64425 N/A       13:12:17.60 -59:55:14.0  4.58    9.42    -28.54   -17.46 13123-5955 B8V          
M  64491 N/A       13:13:07.98 -70:09:06.0  8.88    2.04    -11.37    -7.25  --------  B8V          
M  64661 N/A       13:15:14.95 -67:53:40.4  4.79    8.04    -36.92   -10.63 13152-6753 B8V          
M  64734 N/A       13:16:03.94 -50:53:47.8  8.49    2.23    -14.12    -5.97  --------  B8V          
M  65186 N/A       13:21:31.94 -60:48:31.9  8.70    3.87     -9.53    -8.78  --------  B8V          
M  65585 N/A       13:26:46.39 -74:11:19.7  8.43    3.38     -8.52    -2.68 13268-7411 B8V          
M  65611 N/A       13:27:10.34 -59:42:16.6 10.33    4.94     -6.27    -3.50  --------  B8V          
M  65681 N/A       13:28:01.50 -61:03:45.0  7.31    2.64    -11.84    -3.28  --------  B8V          
M  65688 N/A       13:28:04.87 -33:16:33.6  8.38    4.05    -14.38     0.46  --------  B8V          
M  65755 N/A       13:28:46.78 -69:37:37.7  6.17    4.67    -20.61   -16.29  --------  B8V          
M  65952 N/A       13:31:16.25 -53:05:47.6  9.02    0.46     -5.93    -2.41  --------  B8V          
M  66050 N/A       13:32:30.32 -69:09:49.8  8.13    3.13    -12.73    -6.71  --------  B8V          
M  66351 N/A       13:35:58.96 -73:19:38.7  7.11    4.17    -15.79    -9.08  --------  B8V          
M  66372 N/A       13:36:20.98 -63:08:44.4  7.94    1.32    -10.26    -7.40  --------  B8Vn...      
M  66454 N/A       13:37:23.48 -46:25:40.3  5.91    8.37    -28.19   -15.97  --------  B8V          
M  66474 N/A       13:37:41.94 -68:58:26.9  8.44    3.83     -7.75    -6.60  --------  B8V          
M  66506 N/A       13:37:58.26 -70:24:43.1  8.71    2.23     -8.65    -2.82  --------  B8V          
M  67008 N/A       13:43:57.35 -59:14:09.6  6.51    4.76    -30.24   -11.20 13440-5914 B8V          
M  67296 N/A       13:47:29.25 -64:21:54.0  8.45    2.70     -7.73    -4.81  --------  B8V          
M  67687 N/A       13:51:57.61 -58:25:53.9  8.57    1.62     -3.42    -3.18 13520-5826 B8V          
M  67702 N/A       13:52:02.98 -52:48:35.8  7.49    3.00    -27.39   -39.14 13521-5249 B8V          
M  67973 N/A       13:55:12.14 -52:09:38.9  5.66    9.54    -29.45   -21.61  --------  B8V          
M  68017 N/A       13:55:41.89 -47:51:55.9  9.00    1.39     -8.19    -4.37  --------  B8V          
M  68018 N/A       13:55:44.13 -73:40:52.6  9.10    2.11     -8.66    -2.97  --------  B8V          
M  68140 N/A       13:57:03.47 -60:42:59.5  8.86    1.92    -11.59   -12.43  --------  B8V          
M  68269 N/A       13:58:31.15 -24:58:20.0  5.20    9.61    -49.92   -29.29  --------  B8V          
M  68359 N/A       13:59:34.78 -49:01:02.6  8.93    4.07     -6.73    -4.55  --------  B8V          
M  68988 N/A       14:07:26.78 -53:31:22.2  8.71    0.30     -9.06   -10.18  --------  B8V          
M  69037 N/A       14:07:55.63 -71:12:07.3  8.80    1.21     -7.86    -5.90  --------  B8V          
M  70119 N/A       14:20:50.55 -58:54:29.5  8.40    1.87     -7.90    -5.43  --------  B8V          
M  70243 N/A       14:22:19.72 -34:47:12.4  5.57    2.65    -26.28    -0.33  --------  B8V          
M  70418 N/A       14:24:22.08 -82:50:53.7  6.42    3.70    -22.64   -10.97  --------  B8V          
M  70455 N/A       14:24:43.91 -40:45:18.5  6.97    6.43    -21.56   -19.93  --------  B8V          
M  70753 N/A       14:28:10.42 -29:29:29.9  4.97    7.85    -24.87   -23.81 14281-2929 B7/B8V       
M  70915 N/A       14:30:08.63 -45:19:16.8  5.51    6.84    -37.72   -27.81 14301-4519 B8Vn         
M  70945 N/A       14:30:40.46 -22:27:39.3  6.92    3.61    -14.09    -3.14  --------  B8Ve         
M  71334 N/A       14:35:17.25 -56:46:15.8  9.37    2.59     -7.21    -6.37  --------  B8V          
M  71453 N/A       14:36:44.13 -40:12:41.6  5.74    7.78    -22.67   -22.05  --------  B8V          
M  72092 N/A       14:44:52.93 -78:18:38.6 10.00    1.37     -2.25    -3.40  --------  B8V          
M  72324 N/A       14:47:22.63 -65:51:10.3  8.40    3.69    -10.25   -15.43  --------  B8V          
M  73341 N/A       14:59:13.93 -37:52:52.4  6.45    5.21    -18.36   -21.27  --------  B8V          
M  73405 N/A       15:00:03.84 -67:22:17.3 10.27    3.34     -1.97    -2.89  --------  B8V:         
M  74093 N/A       15:08:30.29 -66:28:33.0  7.28    1.95    -11.10   -14.15  --------  B8V          
M  74101 N/A       15:08:39.86 -55:47:41.5  8.42    0.68      2.44    -9.53  --------  B8Vn...      
M  74215 N/A       15:09:58.04 -50:50:17.7  8.41    0.35     -7.88    -6.00  --------  B8V          
M  74479 N/A       15:13:07.66 -36:05:29.1  6.09    9.00    -22.90   -22.85  --------  B8V          
M  74546 N/A       15:13:56.29 -54:37:48.9  8.59    0.21     -5.60    -9.94  --------  B8V          
M  74785 N/A       15:17:00.41 -09:22:58.4  2.61   20.38    -96.39   -20.76  --------  B8V          
M  74983 N/A       15:19:22.04 -60:22:30.7  7.83    1.04     -8.77    -9.92 15194-6023 B8V          
M  76723 N/A       15:40:02.88 -65:39:42.0  8.33    0.26     -5.71    -5.03  --------  B8V          
M  76778 N/A       15:40:33.61 -43:00:44.8  8.36    0.03     -7.91    -5.92  --------  B8V          
M  77130 N/A       15:44:56.08 -59:44:58.5  8.77    2.71     -3.69   -10.51  --------  B8V          
M  77206 N/A       15:45:51.44 -50:32:07.6  8.53    2.14     -4.11    -6.95  --------  B8V          
M  77286 N/A       15:46:44.22 -34:40:56.8  5.61    8.40    -19.83   -26.63 15467-3441 B8V          
M  77511 N/A       15:49:34.89 -72:44:07.8  8.62    2.07     -7.26   -13.31  --------  B8V          
M  77562 N/A       15:50:07.09 -53:12:35.1  5.78    9.00    -27.60   -39.07 15501-5313 B8V          
M  77722 N/A       15:52:03.11 -70:49:15.9  7.97    1.46     -7.64    -8.81  --------  B8V          
M  77761 N/A       15:52:40.46 -79:24:13.8  7.68    5.25     -6.19   -14.84  --------  B8V          
M  77932 N/A       15:54:56.24 -53:29:01.9  7.11    2.41    -10.95   -11.46  --------  B8V          
M  77968 N/A       15:55:22.88 -44:31:33.6  6.97    5.39    -17.88   -18.78  --------  B8V          
M  78441 N/A       16:00:50.58 -68:06:58.9  8.76   -0.61     -1.81    -3.60  --------  B8V          
M  78877 N/A       16:06:06.37 -23:36:22.7  5.90    6.70    -10.98   -29.18  --------  B8V          
M  79056 N/A       16:08:11.72 -77:17:20.1  7.45    3.64     -9.31    -9.90  --------  B8V          
M  79199 N/A       16:09:52.59 -33:32:44.8  5.50    7.53    -25.69   -44.91  --------  B8V          
M  79280 N/A       16:10:49.52 +75:52:39.2  5.48    4.90     -1.38    13.19  --------  B8V          
M  79535 N/A       16:13:48.65 -66:03:46.1  9.17    2.22     -6.74   -10.50  --------  B8V          
M  79622 N/A       16:14:53.44 -25:28:37.0  6.06    7.06     -9.79   -22.09  --------  B8V          
M  79653 N/A       16:15:15.32 -47:22:19.3  5.13   11.06    -36.77   -45.86  --------  B8V          
M  79739 N/A       16:16:25.17 -24:59:19.5  7.92    5.56    -11.43   -22.65  --------  B8V          
M  80132 N/A       16:21:22.75 -53:06:27.5  8.46    2.64     -2.70   -10.89 16214-5306 B8V          
M  80390 N/A       16:24:31.76 -37:33:57.7  5.42    6.97    -14.06   -30.44 16245-3734 B8V          
M  80575 N/A       16:27:05.81 -65:47:45.1  9.03    4.25     -3.27    -4.81  --------  B8V          
M  80577 N/A       16:27:06.84 -59:30:03.4  8.51    2.34     -0.18    -3.57  --------  B8V          
M  80674 N/A       16:28:15.14 -59:55:43.8  8.39    1.25      0.02    -7.31  --------  B8Vn         
M  80819 N/A       16:30:15.68 -27:54:58.5  6.89    5.99     -9.76   -13.78  --------  B8V          
M  81507 N/A       16:38:52.70 -60:59:25.4  6.16    6.07     -3.66   -34.41  --------  B8Vn         
M  81822 N/A       16:42:47.42 -50:27:56.2  8.97    2.18     -2.88    -9.51  --------  B8V          
M  81891 N/A       16:43:38.72 -32:06:21.4  6.46    4.16     -9.40   -23.03  --------  B8V          
M  82004 N/A       16:45:06.76 -65:52:24.5  8.93    2.46     -2.11    -3.54  --------  B8Vn         
M  82594 N/A       16:53:03.76 -47:14:24.9  7.59    5.07     -5.82   -10.09  --------  B8V          
M  82673 N/A       16:54:00.47 +10:09:55.3  4.39   13.95    -53.75   -34.68  --------  B8V          
M  82932 N/A       16:56:52.34 -61:59:42.5  8.64    3.17      1.56    -8.08  --------  B8Vn...      
M  83286 N/A       17:01:14.88 -20:26:11.9  7.36    3.40     -5.94    -8.06 17012-2026 B7/B8V       
M  83336 N/A       17:01:52.64 -32:08:36.6  5.03    6.64     -9.64   -48.35 17019-3209 B8V          
M  83427 N/A       17:03:06.46 -45:24:30.7  8.73    3.39      0.30    -9.79  --------  B8V          
M  83587 N/A       17:05:02.26 -46:58:17.3  7.54    3.94    -14.28   -32.73  --------  B7/B8V       
M  83943 N/A       17:09:29.94 -47:15:39.0  7.74    3.79     -0.90    -7.77  --------  B8V          
M  84086 N/A       17:11:25.78 -50:07:08.8  7.45    4.31      0.62    -6.63  --------  B8V          
M  84292 N/A       17:13:57.37 -32:14:28.4  7.93    2.43     -0.54     0.62  --------  B8V          
M  84519 N/A       17:16:38.90 -60:57:22.7  7.43    3.63    -10.94   -11.68  --------  B8V          
M  84628 N/A       17:18:01.37 -43:34:39.7  7.02    5.01     -7.19   -21.39  --------  B8V          
M  84982 N/A       17:22:09.12 -30:30:04.8  7.19    2.46     -6.58    -9.04  --------  B8V          
M  85195 N/A       17:24:37.04 -18:26:44.7  6.34    4.69     14.72    -7.98  --------  B8V          
M  85316 N/A       17:26:04.72 -32:53:21.1  8.47    2.83     -2.58    -6.87  --------  B8V          
M  85480 N/A       17:28:07.87 -63:02:10.5  6.22    4.17     -9.86   -22.72  --------  B7/B8V       
M  85727 N/A       17:31:05.91 -60:41:01.8  3.60   17.42    -53.65   -99.37 17311-6041 B8V          
M  86019 N/A       17:34:46.35 -11:14:31.1  5.54    8.65      3.02     3.24 17348-1115 B8Vn         
M  86311 N/A       17:38:08.45 -42:52:48.9  6.09    4.71     -4.66   -29.62  --------  B8V          
M  86805 N/A       17:44:15.74 +05:42:51.5  8.28    2.21     -0.98    -7.22  --------  B8V          
M  87138 N/A       17:48:14.56 -65:34:14.4  7.90    2.78     -0.67   -16.19  --------  B8Vn         
M  87203 N/A       17:48:57.88 -59:23:10.4  8.32    3.61     -1.62   -11.23  --------  B8V          
M  87657 N/A       17:54:15.67 -31:15:39.2  8.83    2.93      2.88    -7.16  --------  B8V          
M  88172 N/A       18:00:27.65 +19:30:20.8  6.42    2.01      5.20     0.80  --------  B8Vn         
M  88246 N/A       18:01:11.31 -40:20:07.8  7.78    2.39      2.82    -6.64  --------  B8V          
M  89416 N/A       18:14:50.24 -66:48:54.4  7.49    2.13     -1.51    -8.31 18148-6649 B8V          
M  89832 N/A       18:19:53.86 -46:13:54.4  7.93    2.27     -1.26   -13.39  --------  B8V          
M  89852 N/A       18:20:09.01 -34:46:28.8  7.89    2.74     -0.39    -6.39  --------  B8V          
M  90639 N/A       18:29:37.89 -33:56:02.3  7.04    5.84     -4.54   -17.18  --------  B8V          
M  90671 N/A       18:30:02.07 -33:29:43.3  7.70    2.83     -0.91    -7.89  --------  B8V          
M  90821 N/A       18:31:38.65 -41:39:27.6  8.17    1.82     -5.00   -10.31  --------  B8V          
M  91675 N/A       18:41:41.32 +31:37:03.3  6.41    2.95      8.30     6.31  --------  B8V          
M  91723 N/A       18:42:14.42 -81:48:29.2  6.27    5.89     14.62   -16.78  --------  B8V          
M  92159 N/A       18:46:59.99 -50:49:20.0  8.20    0.45      1.64    -8.44  --------  B8Vn...      
M  92285 N/A       18:48:31.43 -19:41:08.3  8.70    0.10      0.65    -5.08  --------  B8V          
M  92593 N/A       18:52:01.93 +13:57:56.3  6.19    4.08     -5.65    -8.32  --------  B8Vnn        
M  93368 N/A       19:01:03.24 -37:03:39.2  6.73    7.45     -5.11   -19.11 19011-3704 B7/B8V       
M  93696 N/A       19:04:47.94 -18:42:27.2  8.65    1.66      4.89     0.56  --------  B8Vnn(e)     
M  94122 N/A       19:09:34.70 -23:11:27.5  7.79    1.25      1.44    -6.80  --------  B8V          
M  94318 N/A       19:11:50.31 -70:48:24.4  9.36    0.28      7.80    -1.98  --------  B8V          
M  94849 N/A       19:17:59.18 -47:04:28.5  7.27    2.21     -1.39   -11.15  --------  B8V          
M  95347 N/A       19:23:53.18 -40:36:57.3  3.96   19.20     32.67  -120.81  --------  B8V          
M  95384 N/A       19:24:12.70 +18:44:28.1  7.91    5.73      1.76   -13.71  --------  B8V          
M  95404 N/A       19:24:26.30 -55:53:17.9  7.49    3.00      3.61   -10.49  --------  B8V          
M  95705 N/A       19:28:00.98 +21:45:14.7  8.64    2.68      1.73    -9.41  --------  B8V          
M  95784 N/A       19:28:55.66 +21:37:27.1  8.36    1.30      1.46    -6.59  --------  B8V          
M  95951 N/A       19:30:45.40 +27:57:54.9  5.12    8.67     -1.95    -0.98 19307+2758 B8V          
M  96261 N/A       19:34:21.30 +21:42:35.6  9.22    1.45      2.95    -5.99  --------  B8V          
M  96387 N/A       19:35:48.31 +36:56:40.3  6.03    4.42      3.92    -1.69  --------  B8Vn         
M  96518 N/A       19:37:17.84 +15:15:02.4  8.09    1.70      5.15     2.04  --------  B8V          
M  97376 N/A       19:47:27.78 +38:24:27.3  5.83    6.67      4.45    -1.16 19475+3824 B8Vn         
M  97967 N/A       19:54:38.06 -08:14:13.3  6.49    9.02      4.02   -30.20 19546-0814 B8V          
M  98186 N/A       19:57:10.65 +30:51:22.7  7.51    3.23      3.76     0.48  --------  B8V          
M  98635 N/A       20:02:01.30 +29:35:09.1  9.13    2.80      0.08    -4.22  --------  B8V          
M  98637 N/A       20:02:01.82 +35:19:56.8  7.42    2.24      1.95    -1.79  --------  B8V          
M  98963 N/A       20:05:33.43 +37:44:05.6  9.05    2.10      2.26    -1.41  --------  B8V          
M  99193 N/A       20:08:13.00 -18:48:13.8  7.03    3.79      2.02   -10.49  --------  B8V          
M  99372 N/A       20:10:11.66 +36:11:28.7  8.63    1.79      1.86    -1.26  --------  B8V          
M 100196 N/A       20:19:23.55 -29:37:26.1  7.61    3.23      9.63    -2.91  --------  B8V          
M 100328 N/A       20:20:48.35 +38:15:23.2  7.64    3.92      4.65     1.12  --------  B8V          
M 100518 N/A       20:22:57.65 +39:12:39.6  6.74    1.73      2.44    -0.99 20229+3913 B8V          
M 100741 N/A       20:25:28.59 +39:47:36.7  7.56    3.21      6.31     1.12  --------  B8V          
M 101235 N/A       20:31:13.08 +11:15:38.2  7.08   -6.04      6.66   -11.53 20312+1116 B8V          
M 101552 N/A       20:34:47.39 -30:28:24.4  6.42    5.50     12.67   -21.90  --------  B8V          
M 102157 N/A       20:41:57.07 -66:45:38.5  5.14    3.88      8.89   -23.23  --------  B8Vvar       
M 103189 N/A       20:54:22.25 +40:42:10.6  6.69    4.82      6.80     1.17 20544+4042 B8Vnn        
M 103210 N/A       20:54:36.61 +47:44:23.0  8.67    2.50      5.96     2.01  --------  B8V          
M 103273 N/A       20:55:17.96 +47:29:05.4  8.86    2.75      4.94     7.43  --------  B8V          
M 103347 N/A       20:56:18.25 -03:33:42.1  6.57    4.50     23.16     7.12  --------  B8Vn         
M 103419 N/A       20:57:12.83 +05:04:49.3  8.37    2.52     14.31    -2.42  --------  B8Vvar       
M 103506 N/A       20:58:13.56 +48:45:38.7  8.32    3.04      5.49     2.83  --------  B8V          
M 103753 N/A       21:01:28.03 +47:12:19.8  8.98    1.17     -0.28    -9.00  --------  B8V          
M 103872 N/A       21:02:48.81 +48:31:03.3  8.12    1.98      5.57     1.08  --------  B8V          
M 104105 N/A       21:05:29.26 +78:07:35.0  5.91    7.91     19.04    28.71  --------  B8Vn         
M 104196 N/A       21:06:36.89 +48:37:40.2  8.85    1.89      4.01    -0.48  --------  B8V          
M 104268 N/A       21:07:23.70 +47:16:39.1  7.27    7.51     13.77     2.07  --------  B8V          
M 104508 N/A       21:10:09.99 -43:22:57.8  6.56    3.12     12.01   -14.20  --------  B8V          
M 105148 N/A       21:18:00.50 -64:40:53.6  6.32    5.91     16.97   -28.55  --------  B8V          
M 105701 N/A       21:24:31.07 +36:29:54.5  9.70    2.56      0.20    -2.36  --------  B8V          
M 106768 N/A       21:37:37.68 -19:13:51.6  7.45    4.96     12.97     0.69  --------  B8V          
M 106834 N/A       21:38:17.02 -69:37:48.5  6.78    5.01     31.12   -21.75  --------  B8V          
M 107664 N/A       21:48:29.36 +38:38:54.8  6.10    6.61     24.01    -1.60  --------  B8V          
M 107823 N/A       21:50:38.58 -83:57:39.6  7.64    3.22     -4.91   -12.02  --------  B8V          
M 108348 N/A       21:57:02.22 +48:40:06.8  6.51    3.31      5.77     0.80  --------  B8V          
M 108908 N/A       22:03:39.09 -29:20:47.6  7.39    4.01     15.09     0.21  --------  B8V          
M 109139 N/A       22:06:26.24 -13:52:10.8  4.29   18.90     40.45   -57.16  --------  B8V          
M 109746 N/A       22:13:49.70 +63:09:44.4  6.13    3.37     -8.37    -7.93  --------  B8Vn         
M 109852 N/A       22:14:55.55 +49:47:36.7  9.10   -0.18      1.14    -1.52  --------  B8V          
M 111925 N/A       22:40:18.41 +53:50:45.3  5.94    9.49      6.41   -18.33  --------  B8V          
M 111954 N/A       22:40:39.35 -27:02:37.0  4.18    4.38     22.01    -0.88  --------  B8V          
M 112167 N/A       22:43:03.35 +38:46:07.0  8.68    1.80      0.67    -4.97  --------  B8V          
M 112986 N/A       22:52:52.25 +50:24:44.1  6.46    4.12     15.76    -1.34  --------  B8V          
M 113110 N/A       22:54:21.21 +43:31:42.6  7.77    3.18      0.09    -4.79  --------  B8V          
M 114656 N/A       23:13:35.79 -29:38:22.5  8.55    2.15     53.56     4.00  --------  B8V          
M 115841 N/A       23:28:05.82 +61:55:13.2  8.12    3.41     13.00    -0.52  --------  B8V          
M 116181 N/A       23:32:24.79 +34:57:08.4  6.66    4.75     14.86    -9.64  --------  B8V          
M 116483 N/A       23:36:10.14 +58:46:54.5  9.40    3.70     12.36     1.76  --------  B8V          
M 116606 N/A       23:37:51.60 +48:29:47.6  9.54   -1.09      0.62    -1.68  --------  B8V          
M 116631 N/A       23:38:08.20 +43:16:05.0  4.29    6.49     27.72    -1.21  --------  B8V          
M 118012 N/A       23:56:15.46 +60:17:33.1  8.72    2.70      5.05    -5.58  --------  B8V          
