M HIP_ID  Dist       RA_J2000   DEC_J2000   V_MAG Parallax  PM_RA   PM_DEC      CCDM      Sp_Type   
M  43680 N/A       08:53:55.25 -41:49:38.7 10.36   -0.20    -11.83    10.43 08539-4150 A1V          
M  43712 N/A       08:54:09.16 -49:07:38.5  8.69    1.94    -10.69    -2.96  --------  A1V          
M  43883 N/A       08:56:24.82 -53:48:05.2  8.87    5.61      0.35     0.40 08564-5348 A1V          
M  43885 N/A       08:56:24.10 -53:47:56.3  8.91   -0.54     -6.56     1.25 08564-5348 A1V          
M  44026 N/A       08:57:56.13 -28:43:06.8  8.86    3.36     -3.54    -7.05  --------  A1V          
M  44051 N/A       08:58:16.16 -24:25:43.0  8.57    4.92    -19.07     4.60  --------  A1V          
M  44201 N/A       09:00:14.30 -20:44:17.2  9.33    4.67    -17.70    10.87  --------  A1V          
M  44258 N/A       09:00:47.05 -18:20:46.6  9.00    2.44    -13.50     4.03  --------  A1V          
M  44268 N/A       09:00:53.34 -24:09:13.1  6.94    3.47    -18.46    11.52  --------  A0/A1V       
M  44410 N/A       09:02:46.29 -44:38:33.4  8.54    2.83    -11.54    14.02  --------  A1V          
M  44453 N/A       09:03:23.10 -57:45:59.1  7.87    7.71    -15.61    15.02 09034-5746 A1V          
M  44461 N/A       09:03:29.60 -49:44:47.6  8.50    3.06     -3.87   -12.27  --------  A1V          
M  44512 N/A       09:04:09.87 +27:53:53.8  6.67    5.39      0.15    -2.42  --------  A1V          
M  44747 N/A       09:07:09.50 -46:01:06.4  8.97    4.38    -21.29    12.31  --------  A1V          
M  44760 N/A       09:07:20.48 -33:40:23.0  8.11    4.30    -23.05    18.58  --------  A1V          
M  44923 N/A       09:09:04.21 -18:19:42.8  5.73   12.52    -63.20    20.86  --------  A0/A1V       
M  45036 N/A       09:10:22.47 -72:11:08.9  8.84    1.77     -5.73    11.50  --------  A0/A1V       
M  45071 N/A       09:10:48.42 -79:21:31.0  7.86    3.52    -14.16    11.12  --------  A1V          
M  45285 N/A       09:13:46.82 -24:54:13.5  8.55    3.59    -12.64     3.98  --------  A1V          
M  45415 N/A       09:15:16.05 -41:13:50.2  9.74    0.24     -7.35     2.54  --------  A1V          
M  45487 N/A       09:16:07.61 -28:53:10.8  7.36    5.32    -23.56     8.66  --------  A1V          
M  45500 N/A       09:16:17.06 -58:18:08.3  9.77    3.62    -18.30     8.10  --------  A1V          
M  45590 N/A       09:17:31.18 +46:49:02.0  5.96    8.89     14.11    11.91  --------  A1V          
M  45604 N/A       09:17:44.45 -48:20:49.7  9.20    2.41    -17.00    12.52  --------  A1V          
M  45654 N/A       09:18:21.48 -59:38:46.7  7.58    8.06    -17.09    14.46  --------  A0/A1V       
M  45667 N/A       09:18:31.92 -39:02:37.8  6.89   10.51    -37.78    20.12  --------  A1V          
M  45673 N/A       09:18:39.80 -33:36:56.6  8.46    2.34     -0.38    -3.91  --------  A1V          
M  45874 N/A       09:21:15.35 +15:22:16.8  6.57    4.30    -34.95    -5.80  --------  A1V          
M  45895 N/A       09:21:26.04 -30:48:22.2  7.77    6.73    -13.10     9.09  --------  A1V          
M  46014 N/A       09:23:03.80 -59:33:23.1  7.72    4.21    -32.84    17.18  --------  A1V          
M  46024 N/A       09:23:11.00 -44:57:54.0  7.95    5.36    -25.83    13.03  --------  A1V          
M  46279 N/A       09:26:11.02 -30:02:05.3  7.19    7.99    -12.32    -2.86  --------  A1V          
M  46534 N/A       09:29:27.32 -75:08:35.0  9.68    1.98     -2.63    11.28  --------  A0/A1V       
M  46557 N/A       09:29:40.07 -82:15:47.7  7.64    5.62    -35.53    15.45  --------  A1V          
M  46571 N/A       09:29:50.62 -43:57:32.0  7.25    6.31    -24.90     6.49  --------  A1V          
M  46697 N/A       09:31:10.03 -35:55:33.0  7.81    4.58    -22.74    18.62  --------  A1V          
M  46839 N/A       09:32:41.16 -54:49:50.8  7.15    7.79    -15.15    19.88  --------  A1V          
M  46945 N/A       09:34:03.30 -36:08:28.8  7.95    2.19      0.47    -2.40  --------  A0/A1V       
M  47096 N/A       09:35:52.89 +14:22:46.4  6.32    6.39    -41.21    -2.22 09359+1423 A1V          
M  47167 N/A       09:36:42.82 -33:20:07.5  8.34    1.50     -4.19    -2.44  --------  A0/A1V       
M  47194 N/A       09:37:06.99 -21:24:01.1  8.14    6.84    -18.13    16.65  --------  A1V          
M  47249 N/A       09:37:51.50 -09:25:28.0  6.40    8.70    -61.73     7.72  --------  A1V          
M  47318 N/A       09:38:30.30 -13:44:48.8  8.99    3.19    -13.17    -1.85  --------  A1V          
M  47457 N/A       09:40:27.19 -54:23:05.2  8.64    2.38    -11.50    10.14  --------  A1V          
M  47555 N/A       09:41:44.55 -73:33:57.8  8.60    5.75     -6.61    11.93  --------  A1V          
M  47596 N/A       09:42:17.46 -15:59:47.4  8.18    3.16      5.24    -4.51  --------  A0/A1V       
M  47883 N/A       09:45:30.20 -66:06:55.5  8.62    3.41    -24.32     7.95  --------  A0/A1V       
M  48204 N/A       09:49:39.04 -42:07:27.9  8.77    2.21     -4.12    -2.72  --------  A0/A1V       
M  48291 N/A       09:50:44.61 -20:46:12.7  8.09    1.63    -11.31   -16.98  --------  A1V          
M  48909 N/A       09:58:37.34 -65:25:44.4  8.65    1.25    -17.68     4.19  --------  A1V          
M  48951 N/A       09:59:10.75 -76:45:27.4  8.56    5.40    -18.83     6.57  --------  A1V          
M  49120 N/A       10:01:31.57 -18:32:22.3  8.66    4.70    -28.57     3.84  --------  A1V          
M  49198 N/A       10:02:29.57 +14:33:25.1  7.99    3.78    144.06  -208.27  --------  A1V          
M  49446 N/A       10:05:41.08 -24:10:15.9  8.69    4.07      1.19    -1.55  --------  A0/A1V       
M  49453 N/A       10:05:48.33 -57:39:28.1  8.98    2.30    -19.23     6.14  --------  A1V          
M  49480 N/A       10:06:08.65 -74:07:00.0  9.35    3.19    -21.06    -8.58  --------  A1V          
M  49836 N/A       10:10:30.94 -45:18:28.0  7.13    9.05    -62.42    12.82  --------  A1V          
M  49837 N/A       10:10:31.35 -15:37:29.7  9.29    2.87      4.72    -6.58  --------  A1V          
M  50525 N/A       10:19:10.78 -34:36:59.3  6.73    5.94    -43.43    27.50  --------  A1V          
M  50551 N/A       10:19:31.21 -43:20:40.8  8.56    1.12     -9.01     0.99  --------  A0/A1V       
M  50612 N/A       10:20:18.84 -66:03:48.9  7.53    6.34    -15.95    12.90  --------  A0/A1Vn      
M  50705 N/A       10:21:14.54 -13:47:11.5  6.56    9.84    -43.26    -5.18  --------  A1V          
M  50731 N/A       10:21:31.08 -51:14:33.3  8.82    3.83      7.69   -10.12  --------  A1V          
M  50755 N/A       10:21:50.30 +14:58:32.8  6.16    6.85    -32.15   -11.27  --------  A1V          
M  50864 N/A       10:23:10.49 -43:10:23.5  8.88    4.30    -13.84     1.13  --------  A1V          
M  51037 N/A       10:25:36.09 -19:35:58.9  7.13    5.84    -37.28    -1.25  --------  A1V          
M  51143 N/A       10:26:51.02 -30:04:22.5  8.30    4.78      3.83    -3.81  --------  A1V          
M  51294 N/A       10:28:42.41 -43:50:17.9  6.68    4.79    -33.54    23.80  --------  A1V          
M  51383 N/A       10:29:39.80 -25:04:35.0  8.76    3.98    -22.43     7.11  --------  A1V          
M  51504 N/A       10:31:06.33 -42:13:15.1  8.04    5.75    -18.33   -10.04 10312-4214 A1V          
M  51662 N/A       10:33:16.70 -55:22:50.5  7.32  -15.46      7.56    -1.74 10333-5523 A1V          
M  51678 N/A       10:33:27.47 -47:51:32.6  8.88    3.68    -22.33     5.64  --------  A1V          
M  51697 N/A       10:33:43.77 +53:29:50.5  6.52    4.43    -26.84   -26.24  --------  A1V          
M  51754 N/A       10:34:27.51 -26:19:48.6  8.52    3.67     -5.10     6.77  --------  A1V          
M  51815 N/A       10:35:10.33 -51:56:22.6  9.54    2.54     -6.38     2.54 10352-5156 A1V          
M  51937 N/A       10:36:35.89 -33:16:21.4  7.13    6.91    -30.62   -23.36  --------  A1V          
M  51991 N/A       10:37:20.53 -69:21:45.2  8.27    5.66    -25.50     3.34  --------  A1Vp...      
M  52100 N/A       10:38:43.65 -52:45:51.3  7.92    1.34    -13.35     7.88  --------  A1V          
M  52318 N/A       10:41:25.93 -30:32:03.0  8.51    2.36    -17.13     0.96  --------  A1V          
M  52638 N/A       10:45:51.89 +30:40:56.2  5.36    8.64    -26.61   -36.43 10459+3040 A1Vn         
M  52743 N/A       10:46:58.42 -15:43:54.8  7.24    6.55    -38.37    -3.78  --------  A1V          
M  52757 N/A       10:47:13.93 -50:20:26.2  8.92    5.88    -23.23    -9.70  --------  A1V          
M  52841 N/A       10:48:14.11 -31:41:16.2  5.87    7.65    -29.19     1.61  --------  A1V          
M  52877 N/A       10:48:49.87 +65:07:56.9  6.40    7.76      5.09     7.39  --------  A1V          
M  52886 N/A       10:48:59.79 -49:40:08.3  9.06    1.94    -25.32     5.31 10490-4940 A1V          
M  52965 N/A       10:49:57.02 -34:03:29.4  5.61    9.41    -40.12     6.99  --------  A1V          
M  53295 N/A       10:53:58.75 +43:11:23.8  4.66   12.22     44.78   -24.43  --------  A1Vs         
M  53385 N/A       10:55:06.41 -22:55:31.8  8.43    2.42    -22.97   -29.86  --------  A1V          
M  53613 N/A       10:58:06.52 -35:33:51.7  8.71    4.12      0.32    -2.04  --------  A1V          
M  53646 N/A       10:58:31.25 -45:31:09.8  8.98    2.50      0.81    -1.35  --------  A1V          
M  53702 N/A       10:59:13.76 -84:35:37.9  6.19    9.17    -64.13    -8.02  --------  A1V          
M  53800 N/A       11:00:27.20 -23:25:05.6  8.48    2.78    -17.86     0.58  --------  A1V          
M  53823 N/A       11:00:44.05 -25:43:02.4  7.85    4.43      4.90    -6.62  --------  A1V(m)       
M  53841 N/A       11:00:51.56 -12:33:31.2  7.77    5.19    -41.16    12.18  --------  A1V          
M  53910 N/A       11:01:50.47 +56:22:56.7  2.34   41.07     81.66    33.74  --------  A1V          
M  53913 N/A       11:01:54.72 -66:00:44.4  7.52    7.10    -18.87    11.15  --------  A0/A1V       
M  54302 N/A       11:06:32.88 -21:10:00.8  7.33    7.74    -38.70     0.26  --------  A1V          
M  54310 N/A       11:06:37.63 -67:55:26.5  7.58    4.97    -23.23    12.42  --------  A1V          
M  54311 N/A       11:06:38.85 -28:43:39.3  6.76    5.06    -45.14   -32.17  --------  A1V          
M  54430 N/A       11:08:15.78 -29:58:20.9  6.47    7.13      9.04   -12.92  --------  A1V          
M  54467 N/A       11:08:39.51 -39:28:20.0  7.11    2.34    -22.14     6.86  --------  A0/A1V       
M  54472 N/A       11:08:41.39 -49:39:43.3  9.06    4.13    -17.10     5.04  --------  A1V          
M  54477 N/A       11:08:44.00 -28:04:50.3  5.43   17.21    -73.09   -22.24  --------  A1V          
M  54493 N/A       11:08:57.03 -19:24:59.2  6.92    3.81      9.09    -7.46  --------  A0/A1V       
M  54535 N/A       11:09:37.64 -48:37:47.5  8.35    3.82    -22.71    -1.30  --------  A0/A1V       
M  54561 N/A       11:09:53.39 -32:22:03.0  5.79    9.54     17.54   -29.60  --------  A1V          
M  54581 N/A       11:10:12.86 +35:20:06.4  7.88    3.84     -2.84     1.56  --------  A1V          
M  54682 N/A       11:11:39.49 -22:49:33.0  4.46   12.26      4.73   -99.06  --------  A1V          
M  54919 N/A       11:14:47.97 -45:18:14.4  8.59    2.26     -9.72    -4.67  --------  A1V          
M  55018 N/A       11:15:52.89 -56:00:44.3  7.89    4.95    -22.69     5.05  --------  A0/A1Vn      
M  55130 N/A       11:17:12.01 -38:00:51.7  6.24   13.96    -71.63     9.26  --------  A1V          
M  55616 N/A       11:23:39.18 -65:50:04.0  8.13    6.34    -17.97     6.75  --------  A1V          
M  55679 N/A       11:24:31.03 -34:17:10.3  7.62    8.03    -28.09   -12.28  --------  A1V          
M  55681 N/A       11:24:33.35 +21:46:45.5  9.53    5.44     -9.37    -2.26  --------  A1V          
M  55901 N/A       11:27:30.84 -28:58:00.3  8.99    2.40      3.44    -4.53  --------  A0/A1V       
M  56071 N/A       11:29:33.85 -53:37:31.7  8.02    3.88    -23.96     2.78  --------  A1V          
M  56151 N/A       11:30:34.08 -50:30:04.4  9.24    2.14    -12.36     2.84  --------  A1V          
M  56220 N/A       11:31:31.77 -46:05:39.1  7.90    2.71    -19.54    -5.02  --------  A1V          
M  56632 N/A       11:36:40.72 -37:14:13.8  6.30    7.54    -26.71     2.74  --------  A1V          
M  56649 N/A       11:36:58.01 -38:57:34.3  6.95    7.40    -24.08    -3.34 11370-3858 A0/A1V       
M  56772 N/A       11:38:20.90 -33:36:20.4  7.28    5.44    -43.51     0.42  --------  A1V          
M  56887 N/A       11:39:44.71 -44:38:30.4  8.64    4.34     -5.46   -14.68  --------  A1V          
M  56939 N/A       11:40:22.69 -49:10:00.4  8.20    2.83      8.38    -6.91  --------  A1V          
M  57238 N/A       11:44:09.78 -53:44:54.3  8.49    5.79    -28.61    -0.67  --------  A1V          
M  57358 N/A       11:45:32.90 -42:04:43.9  8.80    3.07    -24.16     4.23  --------  A1V          
M  57388 N/A       11:45:57.00 -53:18:56.9  8.85    2.11    -14.54     0.99  --------  A0/A1V       
M  57792 N/A       11:51:02.74 -13:19:23.6  7.32    5.78     -1.04     2.45  --------  A1V          
M  58004 N/A       11:53:50.75 -25:50:09.1  8.57    2.50    -61.65     8.50  --------  A0/A1V       
M  58510 N/A       11:59:56.91 +03:39:18.7  5.36   11.80    -19.36    -8.36  --------  A1V          
M  58616 N/A       12:01:13.77 +12:22:40.0  6.93    9.93    -34.55     2.99  --------  A1V          
M  58642 N/A       12:01:29.20 -57:30:13.6  6.16   10.56    -58.20   -16.38  --------  A1V          
M  58674 N/A       12:01:50.82 -73:17:54.7  6.87    9.53    -32.85    -7.84  --------  A1V          
M  58856 N/A       12:04:15.76 -57:21:52.3  7.55    5.43    -11.83    -9.95  --------  A0/A1Vn...   
M  59012 N/A       12:06:00.38 -39:13:12.8  7.80    5.73    -43.49   -11.61  --------  A1V          
M  59045 N/A       12:06:19.82 -59:08:40.6  7.66    1.39    -22.81     2.15  --------  A0/A1V       
M  59119 N/A       12:07:22.82 -32:39:42.7  7.65    6.82    -25.65   -11.53  --------  A1V          
M  59184 N/A       12:08:14.71 -48:41:32.9  5.34    5.53    -19.54    -7.01  --------  A1V          
M  59350 N/A       12:10:28.63 -24:57:31.9  7.48    3.61     -5.89    -3.15  --------  A0/A1V       
M  59394 N/A       12:11:03.84 -23:36:08.6  5.45   17.82    -65.51   -20.64  --------  A1V          
M  59897 N/A       12:17:05.84 -49:30:02.5  8.95    4.90    -22.30    -6.94  --------  A1V          
M  60044 N/A       12:18:49.99 +75:09:38.0  5.47   11.29    -36.03     4.35  --------  A1V          
M  60084 N/A       12:19:16.60 -47:49:48.1  7.86    6.77    -28.27   -11.77  --------  A1V          
M  60090 N/A       12:19:20.88 -59:17:28.5  8.60    3.41    -18.56    -2.52 12193-5917 A1V          
M  60103 N/A       12:19:33.06 -40:50:20.6  8.64    3.53    -21.53    -1.49  --------  A1V          
M  60287 N/A       12:21:44.77 -79:27:59.7  7.51    6.95    -16.35    -9.80  --------  A1V          
M  60430 N/A       12:23:25.63 -41:50:52.0  7.79    5.91     13.50   -15.62  --------  A1V          
M  60586 N/A       12:25:04.62 -54:58:43.5  9.75    3.20    -18.07     2.56  --------  A1V          
M  60595 N/A       12:25:11.76 -11:36:38.0  5.95   15.49    -58.99   -31.89  --------  A1V          
M  60616 N/A       12:25:24.95 -45:37:31.5  8.74    3.34    -13.62    -4.74  --------  A1V          
M  60687 N/A       12:26:16.20 -32:09:04.6  8.26    0.78    -27.35    -1.31  --------  A1V          
M  60869 N/A       12:28:33.65 -56:27:27.6  7.91    5.27    -21.23     1.48  --------  A0/A1V       
M  61446 N/A       12:35:31.95 -68:49:56.8  8.78    3.23    -23.55     5.06  --------  A1V          
M  61637 N/A       12:38:04.41 +03:16:56.8  6.33    5.02    -29.08   -11.21  --------  A1V          
M  61828 N/A       12:40:15.96 -37:51:25.1  7.70    4.32    -35.40    -5.56  --------  A1V          
M  62069 N/A       12:43:15.39 -55:16:38.8 10.21    3.28    -14.95    -0.91  --------  A1V          
M  62085 N/A       12:43:29.43 -49:39:21.4  9.05    3.91    -14.82    -5.60  --------  A1V          
M  62096 N/A       12:43:33.01 -13:51:34.4  7.09    6.64    -32.01   -26.20  --------  A1V          
M  62154 N/A       12:44:19.25 -61:31:30.7  9.02    5.15    -17.73    -6.82  --------  A1V          
M  62186 N/A       12:44:40.69 -48:17:14.7  8.86    2.71    -13.62    -7.57  --------  A1V          
M  62415 N/A       12:47:28.62 -54:56:32.6  9.73    2.58     -5.13    -6.34  --------  A1V          
M  62478 N/A       12:48:14.33 +13:33:10.9  6.47    8.01    -48.47   -33.96  --------  A1V          
M  62541 N/A       12:48:54.22 +14:07:21.3  5.71    8.10     28.96   -20.23  --------  A1V          
M  63036 N/A       12:55:02.57 -62:33:31.8  7.72    5.58    -30.31    -7.32  --------  A0/A1V       
M  63193 N/A       12:56:45.89 +10:30:33.3  8.31    4.55      8.60     0.84  --------  A1V          
M  63417 N/A       12:59:42.95 -79:56:48.1  8.13    4.72    -28.28   -16.35  --------  A1V          
M  63556 N/A       13:01:23.98 +13:10:11.5  8.07    4.08    -67.04    41.92  --------  A1V          
M  64054 N/A       13:07:38.19 -65:52:39.8  7.55    4.37    -41.78    -4.73  --------  A1V          
M  64170 N/A       13:09:05.84 -49:29:41.8  7.83    3.87    -41.64    -5.87  --------  A1V          
M  64231 N/A       13:09:50.18 +62:13:44.8  6.52    4.51    -27.07    -8.13 13098+6214 A1V          
M  64546 N/A       13:13:47.04 -64:18:47.7  7.81    4.73    -10.11   -11.91  --------  A1V          
M  64582 N/A       13:14:14.39 -58:47:01.4  8.72    2.68    -24.34    -1.76  --------  A0/A1V       
M  64981 N/A       13:19:04.72 -20:00:12.6  7.61    5.00     18.63    -4.99  --------  A1V          
M  65210 N/A       13:21:50.15 +39:22:51.6  8.74    3.18    -10.46    -2.21  --------  A1V          
M  65380 N/A       13:23:57.02 +43:35:55.4  9.44    3.19     19.85   -18.53  --------  A1V          
M  65394 N/A       13:24:08.63 -53:47:35.1  7.40    6.55    -26.43   -15.24  --------  A1Vn...      
M  65635 N/A       13:27:24.16 -66:44:49.7  7.79    7.23    -28.24     0.02  --------  A0/A1V       
M  65728 N/A       13:28:27.09 +59:56:44.8  5.40   13.79    -78.04    34.47 13286+5956 A1Vn         
M  65822 N/A       13:29:36.16 -47:52:32.9  6.94    7.36    -23.21   -14.30  --------  A1V          
M  65910 N/A       13:30:38.31 -38:52:55.9  7.85    4.86    -23.61   -14.51  --------  A1V          
M  65969 N/A       13:31:33.17 -28:06:45.8  6.48   11.48    -77.63     2.12  --------  A1V          
M  66065 N/A       13:32:35.90 -28:41:33.9  5.69   15.25    -95.64   -22.18  --------  A0/A1V       
M  66379 N/A       13:36:33.37 -62:20:42.1  7.67    1.00    -12.42    -4.03  --------  A0/A1V       
M  66494 N/A       13:37:52.06 -42:30:52.4  7.82    5.80    -32.75    -5.35  --------  A1V          
M  66550 N/A       13:38:31.16 -26:54:20.5  8.41    3.85      8.36   -16.09  --------  A1V          
M  66566 N/A       13:38:42.88 -44:30:58.6  7.53    8.62    -28.10   -18.78  --------  A1V          
M  66629 N/A       13:39:25.80 -36:14:27.5  7.49    4.82      2.46    -4.76  --------  A1V          
M  66952 N/A       13:43:20.72 -22:22:01.4  8.47    4.89    -32.48    12.90  --------  A0/A1V       
M  67004 N/A       13:43:54.24 -05:29:56.1  6.51    7.87    -53.68   -14.08  --------  A1V          
M  67005 N/A       13:43:54.78 +52:03:51.8  6.02    9.46    -19.56    -5.79  --------  A1V          
M  67199 N/A       13:46:14.51 -54:41:00.1  6.42    9.67    -30.74   -22.75  --------  A1V          
M  67200 N/A       13:46:16.34 -46:21:59.3  7.54    6.20     22.53   -13.94  --------  A1V          
M  67405 N/A       13:48:51.22 -79:03:52.6  9.82    1.35    -13.08    -5.78  --------  A0/A1V       
M  67714 N/A       13:52:18.41 +12:09:54.5  6.10   10.03     26.88    -9.71  --------  A1V          
M  67744 N/A       13:52:38.81 -18:42:32.4  6.95    3.56    -49.39     6.46  --------  A1V          
M  67767 N/A       13:52:59.14 -70:02:50.1  7.14    4.74    -25.31    -3.97  --------  A1Vn...      
M  67975 N/A       13:55:13.43 -47:05:32.1  7.43    5.41    -28.13   -24.17  --------  A1V          
M  68120 N/A       13:56:46.21 +35:27:22.7  8.96    1.96    -39.14    20.75  --------  A1V          
M  68618 N/A       14:02:47.40 -50:08:19.1  9.09    5.15    -25.72    -2.37  --------  A1V          
M  68771 N/A       14:04:33.63 +34:25:22.0  8.06    8.11    -17.54     8.71 14046+3425 A1V          
M  69130 N/A       14:09:02.20 -45:34:30.6  8.77    1.98    -12.00    -2.47 14090-4535 A1V          
M  69209 N/A       14:10:10.92 -45:54:49.7  7.64    2.39    -11.04    -6.31  --------  A1V          
M  69501 N/A       14:13:43.05 -47:30:43.9  9.12    3.45    -39.89   -14.28  --------  A0/A1V       
M  69623 N/A       14:15:01.25 -29:16:54.8  6.10    4.69    -37.72   -14.42  --------  A1V          
M  69747 N/A       14:16:30.17 -03:11:46.6  6.15    6.02    -22.40   -32.55  --------  A1V          
M  69750 N/A       14:16:31.96 -43:16:29.7  8.90    0.46     -8.58   -10.03 14165-4317 A1V          
M  69974 N/A       14:19:06.59 -13:22:15.9  4.52   17.47    -17.12    29.39  --------  A1V          
M  69994 N/A       14:19:23.39 -71:44:37.8  7.93    3.70    -19.31   -17.04  --------  A1V          
M  69995 N/A       14:19:23.87 -37:00:10.4  5.93   14.60    -48.77   -41.11  --------  A1V          
M  70379 N/A       14:23:57.70 -16:06:06.8  6.69    4.99    -27.52    -4.84  --------  A1V          
M  70441 N/A       14:24:37.00 -47:10:39.8  7.45    7.09    -24.22   -20.99  --------  A1V          
M  70483 N/A       14:25:01.02 -37:26:49.3  6.70    9.25    -32.12   -32.87  --------  A1V          
M  70528 N/A       14:25:39.74 -66:10:22.5  6.36    7.79    -41.85   -15.98  --------  A1V          
M  70716 N/A       14:27:45.45 -44:19:48.9  6.99    8.72    -42.36   -27.39  --------  A1V          
M  70781 N/A       14:28:31.39 +28:17:22.0  7.62    0.26     16.26    -8.24 14285+2817 A1V          
M  70786 N/A       14:28:33.29 +28:17:25.8  7.12    3.79     15.18    -4.81 14285+2817 A1V          
M  70918 N/A       14:30:09.97 -43:51:50.0  6.91    6.92    -30.12   -27.44  --------  A0/A1V       
M  70931 N/A       14:30:20.95 -49:31:08.4  5.38   14.66    -50.66   -37.65 14303-4931 A1V          
M  70998 N/A       14:31:14.39 -40:39:21.3  7.48    6.25    -19.51   -21.15  --------  A1V          
M  71256 N/A       14:34:20.57 +24:23:30.5  8.42    3.49     12.62    -2.09 14344+2424 A1V          
M  71421 N/A       14:36:20.11 -51:55:26.0  9.46    3.44    -11.83    -9.09  --------  A0/A1V       
M  71502 N/A       14:37:21.06 -46:07:39.5  8.50    2.44    339.73   803.65 14373-4608 A1V          
M  71573 N/A       14:38:15.23 +54:01:24.0  5.83    7.61     17.54   -19.04  --------  A1V          
M  71618 N/A       14:38:50.22 +44:24:16.2  5.39   16.56    -68.43   -18.43  --------  A1V          
M  72250 N/A       14:46:29.00 -47:26:28.0  5.74    9.59    -39.79   -14.74  --------  A1V          
M  73102 N/A       14:56:24.82 -44:42:15.3  6.76    7.47     29.16    -2.36  --------  A1V          
M  73116 N/A       14:56:35.75 -39:24:57.6  6.36    8.30    -38.85   -21.22  --------  A0/A1V       
M  73147 N/A       14:56:55.76 -42:27:40.6  8.14    4.61    -15.70   -20.59  --------  A1V          
M  73156 N/A       14:57:03.59 +21:33:19.4  6.50    7.34    -24.50   -26.98  --------  A1V          
M  73174 N/A       14:57:19.85 -32:50:01.3  7.20    7.52    -32.69   -17.81  --------  A1V          
M  73231 N/A       14:58:00.28 -77:07:23.3  8.07    3.37    -14.36   -10.90  --------  A1V          
M  73249 N/A       14:58:13.41 -11:09:17.1  6.61    8.67     -8.97    -8.08  --------  A1V          
M  73290 N/A       14:58:41.95 -17:40:45.8  8.83    3.76    -14.37    -5.27  --------  A1V          
M  73841 N/A       15:05:25.84 +48:09:03.4  5.59   12.55    -65.26    29.71 15054+4809 A1V          
M  73953 N/A       15:06:49.06 -16:29:03.7  6.41    7.89    -62.33   -16.71 15068-1629 A1V          
M  73974 N/A       15:07:06.21 -37:56:44.4  7.18    6.25     10.79   -14.11  --------  A1V          
M  74625 N/A       15:14:51.65 +68:56:44.6  6.52    4.73     10.22     3.10  --------  A1Vn         
M  74762 N/A       15:16:46.77 -53:13:25.7  9.43    2.03    -10.70   -12.18  --------  A1V          
M  74946 N/A       15:18:54.58 -68:40:46.3  2.87   17.85    -66.48   -32.00  --------  A1V          
M  75077 N/A       15:20:31.42 -28:17:13.5  7.18    6.97    -25.42   -28.61  --------  A1V          
M  75164 N/A       15:21:35.29 -40:44:58.1  6.21   10.23    -16.20   -26.88  --------  A1V          
M  75343 N/A       15:23:43.92 -27:57:06.5  8.94    2.34    -12.77    -8.80  --------  A1V          
M  75436 N/A       15:24:41.87 -35:55:01.4  6.75    6.74     28.49    -7.31  --------  A0/A1V       
M  75532 N/A       15:25:52.10 -18:30:57.3  7.74    3.29    -19.54     2.54  --------  A1V          
M  76216 N/A       15:34:09.58 -21:18:40.6  8.15    8.47      5.59     0.47  --------  A0/A1V       
M  76281 N/A       15:34:51.67 -45:38:47.0  8.84    3.90     -4.15    -7.09  --------  A1V          
M  77163 N/A       15:45:23.48 +05:26:50.3  5.57    8.49     27.17    -3.19  --------  A1V          
M  78477 N/A       16:01:10.91 -75:37:10.0  7.54    4.97    -16.60    -8.66  --------  A0/A1V       
M  78645 N/A       16:03:14.72 -59:08:54.1  8.94    2.57     -9.58   -12.80  --------  A1V          
M  78783 N/A       16:05:01.83 -83:46:37.7  8.55    3.29    -16.19   -12.87  --------  A1V          
M  79125 N/A       16:09:02.89 +57:56:16.3  6.33    8.13    -23.70    33.37 16090+5756 A1V          
M  79179 N/A       16:09:38.67 -52:06:55.0  7.61    3.28     -5.49   -20.74  --------  A0/A1V       
M  79380 N/A       16:12:02.81 -75:03:42.2  8.23    3.26     -8.41   -14.75  --------  A1V          
M  79463 N/A       16:12:56.58 -04:13:14.8  6.26    5.85    -29.74   -19.79  --------  A1V          
M  79667 N/A       16:15:33.26 -12:40:48.0  7.48   10.68      0.97     1.54  --------  A1V          
M  79972 N/A       16:19:25.07 -15:32:45.7  8.51    4.49      1.89    -1.66  --------  A1V          
M  80455 N/A       16:25:22.13 -63:07:30.8  6.14    7.61    -19.16     8.72  --------  A1V          
M  80533 N/A       16:26:26.08 -72:00:50.8  8.21    2.85    -10.37    -8.81  --------  A0/A1V       
M  80809 N/A       16:30:06.04 +48:57:39.9  6.44    9.00    -48.37   -56.48  --------  A1V          
M  81220 N/A       16:35:21.67 -16:16:01.2  8.71    5.33     -3.27    -8.85  --------  A1V          
M  81641 N/A       16:40:38.69 +04:13:11.2  5.77   10.76     -0.23   -10.70 16406+0413 A1V          
M  81936 N/A       16:44:15.23 -43:46:06.2  8.67    5.75    -11.07   -14.34  --------  A1V          
M  82091 N/A       16:46:06.38 -46:31:55.1  6.47    7.28     -3.28   -32.42  --------  A1V          
M  82168 N/A       16:47:17.63 -62:56:59.9  8.74    2.09      8.74     0.42  --------  A1V          
M  82350 N/A       16:49:34.65 +13:15:40.0  5.91   11.34    -29.03   -24.26 16496+1316 A1V          
M  82380 N/A       16:50:02.42 -54:29:02.1  8.86    2.99    -13.36   -16.41  --------  A1Vn         
M  82394 N/A       16:50:08.82 -67:01:34.5  7.99    5.39    -12.95   -10.46  --------  A1V          
